G0	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15
0.8228853	0.0385363	0.0083115	0.0197375	0.0249326	0.3526495	0.5544192	0.4033560	0.0342192	0.5817715	0.6228889	0.3742056	0.0542386	0.2086248	0.6162178	0.7140949
