alkB	alkA	livK	livJ	lysU	kbl	livG	aidB	lrp
0.6928052	0.7455125	0.0190883	0.0761560	0.5079849	0.9884365	0.3995491	0.2273051	1.0000000
1.0000000	0.8794174	0.0253476	0.0693733	0.3360897	0.9010912	0.4413949	0.2661243	0.9482411
0.7952051	0.8073776	0.0257911	0.0889914	0.4470144	0.9519057	0.3905884	0.3066921	0.8594018
0.7450445	0.3331299	0.0432860	0.2041694	0.4398233	0.8147889	0.7176082	0.7090930	0.5941490
0.8453233	0.6260184	0.0081519	0.0651391	0.4097036	0.8974049	0.4616345	0.2452856	0.9246847
1.0000000	0.6475113	0.0664504	0.1159456	0.2511607	0.9673791	0.4367122	0.2911772	0.9189184
1.0000000	0.5402344	0.0621739	0.0973101	0.3316647	0.9744034	0.2656363	0.2273051	1.0000000
1.0000000	0.3141457	0.0621739	0.0973100	0.3195896	0.9799477	0.3995491	0.2103169	1.0000000
1.0000000	0.7737633	0.0425068	0.0751345	0.3316647	0.9747386	0.3995491	0.1576032	1.0000000
