alkB	alkA	livK	livJ	lysU	kbl	livG	aidB	lrp
0.0000000	0.1195022	1.0728554	1.0075406	0.9118499	0.0876174	0.9463770	0.8457353	0.0000000
1.0701232	1.0240115	0.0000000	0.1065747	0.0000000	0.8877059	0.4860191	0.2638377	1.0238834
