"Time"	G4	G3	G14	G13	G1	G12	G0	G11	G10	G8	G7	G6	G5
250	0.1072027	0.6121173	0.1042306	0.6217935	0.1559193	0.9558028	0.7682843	0.2095594	0.6131087	0.2680276	0.4591299	0.6721326	0.2021996
300	0.1082760	0.6168478	0.1042338	0.6214907	0.1600964	0.9548956	0.7673424	0.2110806	0.6193289	0.2695906	0.4622240	0.6729203	0.2009345
350	0.1086273	0.6191722	0.1042354	0.6217095	0.1622415	0.9543530	0.7670000	0.2122425	0.6256394	0.2704788	0.4641830	0.6741269	0.1997713
400	0.1086582	0.6203459	0.1042362	0.6220036	0.1632652	0.9540598	0.7668756	0.2130241	0.6308717	0.2709519	0.4652778	0.6752186	0.1988767
450	0.1085853	0.6209415	0.1042365	0.6222323	0.1637295	0.9539124	0.7668304	0.2135047	0.6347132	0.2711927	0.4658130	0.6760043	0.1982717
500	0.1085014	0.6212410	0.1042367	0.6223787	0.1639323	0.9538428	0.7668139	0.2137813	0.6373037	0.2713110	0.4660324	0.6764888	0.1979032
550	0.1061226	0.2857472	0.1042252	0.6296662	0.1557801	0.8924407	0.9152385	0.2139106	0.6427796	0.2708393	0.4637931	0.6816644	0.1974773
600	0.1008003	0.1487999	0.1042062	0.6479634	0.1386906	0.8822032	0.9691898	0.2137649	0.6535138	0.2695058	0.4576631	0.6900979	0.1970191
650	0.0966107	0.0909412	0.1041930	0.6609789	0.1267390	0.8863937	0.9888007	0.2132309	0.6615473	0.2673158	0.4512703	0.6934688	0.1971996
700	0.0941499	0.0656439	0.1041853	0.6653062	0.1204057	0.8918895	0.9959291	0.2122517	0.6640167	0.2645719	0.4461259	0.6930887	0.1980774
750	0.0929181	0.0542982	0.1041810	0.6647724	0.1173721	0.8957616	0.9985203	0.2109321	0.6616458	0.2620840	0.4425243	0.6912860	0.1993122
800	0.0923973	0.0491295	0.1041789	0.6627915	0.1159895	0.8980276	0.9994621	0.2095478	0.6564253	0.2602679	0.4402505	0.6893660	0.2005486
850	0.0922348	0.0467572	0.1041778	0.6609399	0.1153788	0.8992350	0.9998045	0.2083496	0.6503234	0.2591140	0.4389383	0.6878361	0.2015760
900	0.0922258	0.0456668	0.1041772	0.6596376	0.1151154	0.8998406	0.9999289	0.2074508	0.6446901	0.2584459	0.4382456	0.6867872	0.2023276
950	0.0922665	0.0451670	0.1041770	0.6588402	0.1150040	0.9001305	0.9999742	0.2068454	0.6401703	0.2580839	0.4379160	0.6861406	0.2028258
1000	0.0923123	0.0449391	0.1041769	0.6583925	0.1149577	0.9002632	0.9999906	0.2064698	0.6368852	0.2578974	0.4377805	0.6857770	0.2031293

0	0.0924024	0.0447531	0.1041768	0.6579374	0.1149260	0.9003578	1.0000000	0.2060122	0.6315926	0.2577268	0.4377679	0.6854601	0.2034488
50	0.0924044	0.0424470	0.1041768	0.2612311	0.0461858	0.9003566	1.0000000	0.2060085	0.8300893	0.2577268	0.3515439	0.9258468	0.1912090
100	0.0924053	0.0373479	0.1041768	0.1261579	0.0235544	0.9003558	1.0000000	0.2060071	0.8937236	0.2577271	0.3350554	0.9822721	0.1625773
150	0.0924057	0.0338972	0.1041768	0.0801674	0.0161034	0.9003553	1.0000000	0.2060067	0.9141230	0.2577273	0.3319587	0.9955095	0.1412796
200	0.0924058	0.0322156	0.1041768	0.0645083	0.0136504	0.9003550	1.0000000	0.2060066	0.9206623	0.2577275	0.3314051	0.9986131	0.1303014
250	0.0924059	0.0314748	0.1041768	0.0591766	0.0128427	0.9003549	1.0000000	0.2060067	0.9227586	0.2577276	0.3313174	0.9993403	0.1254968
300	0.0924059	0.0311597	0.1041768	0.0573612	0.0125768	0.9003548	1.0000000	0.2060067	0.9234306	0.2577276	0.3313085	0.9995106	0.1235771
350	0.0924059	0.0310276	0.1041768	0.0567432	0.0124893	0.9003548	1.0000000	0.2060068	0.9236461	0.2577277	0.3313102	0.9995504	0.1228535
400	0.0924059	0.0309728	0.1041768	0.0565327	0.0124605	0.9003547	1.0000000	0.2060068	0.9237152	0.2577277	0.3313121	0.9995597	0.1225916
450	0.0924059	0.0309501	0.1041768	0.0564611	0.0124510	0.9003547	1.0000000	0.2060068	0.9237374	0.2577277	0.3313131	0.9995618	0.1224995
500	0.0924059	0.0309409	0.1041768	0.0564367	0.0124479	0.9003547	1.0000000	0.2060069	0.9237445	0.2577277	0.3313136	0.9995623	0.1224679
550	0.0924059	0.0313319	0.1041768	0.4531351	0.0811870	0.9003547	1.0000000	0.2060069	0.7251068	0.2577277	0.4176061	0.7209632	0.1358731
600	0.0924059	0.0339439	0.1041768	0.5882059	0.1038180	0.9003547	1.0000000	0.2060069	0.6614212	0.2577277	0.4341434	0.6765728	0.1674445
650	0.0924059	0.0377930	0.1041768	0.6341957	0.1112689	0.9003547	1.0000000	0.2060069	0.6410028	0.2577277	0.4372748	0.6771763	0.1895848
700	0.0924059	0.0408958	0.1041768	0.6498547	0.1137219	0.9003547	1.0000000	0.2060069	0.6344564	0.2577277	0.4378135	0.6815129	0.1994179
750	0.0924059	0.0428062	0.1041768	0.6551864	0.1145295	0.9003547	1.0000000	0.2060069	0.6323576	0.2577277	0.4378595	0.6839474	0.2027131
800	0.0924059	0.0438283	0.1041768	0.6570018	0.1147954	0.9003547	1.0000000	0.2060069	0.6316846	0.2577277	0.4378314	0.6849602	0.2035214
850	0.0924059	0.0443316	0.1041768	0.6576199	0.1148830	0.9003547	1.0000000	0.2060069	0.6314689	0.2577277	0.4378076	0.6853238	0.2036029
900	0.0924059	0.0445665	0.1041768	0.6578303	0.1149118	0.9003547	1.0000000	0.2060069	0.6313997	0.2577277	0.4377951	0.6854407	0.2035439
950	0.0924059	0.0446722	0.1041768	0.6579020	0.1149213	0.9003547	1.0000000	0.2060069	0.6313776	0.2577277	0.4377898	0.6854743	0.2034907
1000	0.0924059	0.0447185	0.1041768	0.6579264	0.1149244	0.9003547	1.0000000	0.2060069	0.6313704	0.2577277	0.4377878	0.6854825	0.2034615

0	0.0924024	0.0447531	0.1041768	0.6579374	0.1149260	0.9003578	1.0000000	0.2060122	0.6315926	0.2577268	0.4377679	0.6854601	0.2034488
50	0.0951418	0.4816869	0.1041768	0.6579371	0.1149259	0.9003475	1.0000000	0.1922227	0.5818091	0.1386153	0.4380333	0.6854756	0.0506086
100	0.1157645	0.6567304	0.1041768	0.6579526	0.1149259	0.9001340	1.0000000	0.1531103	0.4342108	0.1026213	0.4406056	0.6856351	0.0127115
150	0.1735977	0.7268559	0.1041769	0.6581152	0.1149259	0.8988443	1.0000000	0.1163312	0.2872018	0.0917825	0.4536891	0.6868853	0.0033067
200	0.2546976	0.7549495	0.1041774	0.6589163	0.1149259	0.8945924	1.0000000	0.0933065	0.1778386	0.0886921	0.4886140	0.6921625	0.0009472
250	0.3242056	0.7662043	0.1041789	0.6613491	0.1149259	0.8858666	1.0000000	0.0816961	0.1147966	0.0882929	0.5424084	0.7045204	0.0003187
300	0.3673538	0.7707131	0.1041815	0.6663599	0.1149259	0.8739230	1.0000000	0.0768015	0.0846442	0.0892032	0.5967565	0.7220621	0.0001295
350	0.3865249	0.7725195	0.1041850	0.6738471	0.1149259	0.8620059	1.0000000	0.0754372	0.0716845	0.0908992	0.6379955	0.7390714	0.0000656
400	0.3888629	0.7732431	0.1041887	0.6824741	0.1149259	0.8527088	1.0000000	0.0758864	0.0666423	0.0929043	0.6634169	0.7520220	0.0000422
450	0.3814412	0.7735330	0.1041917	0.6904853	0.1149259	0.8469675	1.0000000	0.0771915	0.0651294	0.0947576	0.6758011	0.7607960	0.0000334
500	0.3700365	0.7736492	0.1041937	0.6965928	0.1149259	0.8444773	1.0000000	0.0787376	0.0651761	0.0961497	0.6790605	0.7664911	0.0000306
550	0.2859571	0.3367617	0.1041945	0.7002959	0.1149259	0.8452057	1.0000000	0.1000396	0.0827198	0.2201344	0.6732228	0.7707695	0.0224420
600	0.1856805	0.1617368	0.1041936	0.7008612	0.1149259	0.8536262	1.0000000	0.1467329	0.1935548	0.2573240	0.6392585	0.7768921	0.0395555
650	0.1341547	0.0916187	0.1041904	0.6966333	0.1149259	0.8673812	1.0000000	0.1814977	0.3487194	0.2668392	0.5833609	0.7776801	0.0698282
700	0.1103522	0.0635282	0.1041861	0.6884644	0.1149259	0.8800037	1.0000000	0.1995783	0.4764055	0.2671186	0.5293348	0.7668804	0.1086690
750	0.0997345	0.0522746	0.1041825	0.6793683	0.1149259	0.8888187	1.0000000	0.2069977	0.5615422	0.2647826	0.4899738	0.7479262	0.1420781
800	0.0951526	0.0477662	0.1041801	0.6716811	0.1149259	0.8941532	1.0000000	0.2090873	0.6090139	0.2623221	0.4656662	0.7279559	0.1650291
850	0.0932733	0.0459600	0.1041786	0.6661747	0.1149259	0.8971381	1.0000000	0.2089856	0.6309995	0.2604749	0.4520278	0.7117701	0.1797817
900	0.0925673	0.0452365	0.1041777	0.6626289	0.1149259	0.8987331	1.0000000	0.2082374	0.6387405	0.2592784	0.4448013	0.7006253	0.1892003
950	0.0923446	0.0449466	0.1041773	0.6605051	0.1149259	0.8995591	1.0000000	0.2074798	0.6397665	0.2585666	0.4411202	0.6937352	0.1951396
1000	0.0923037	0.0448305	0.1041770	0.6592971	0.1149259	0.8999757	1.0000000	0.2069058	0.6382812	0.2581663	0.4393075	0.6897816	0.1987742
