G0	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15
0.6249929	0.0943647	0.0068004	0.0086850	0.0059075	0.4175493	0.7234657	0.4019015	0.0593646	0.5556833	0.6665003	0.4737477	0.0916475	0.3020056	0.4349527	0.7878312
