"Time"	G4	G3	G14	G13	G1	G12	G0	G11	G10	G8	G7	G6	G5
850	0.0781633	0.0516414	0.1087350	0.5488067	0.1169217	0.9273889	1.0155921	0.1724423	0.5048273	0.2680502	0.4302074	0.7509484	0.1956009
900	0.0634904	0.0458128	0.1183561	0.6833542	0.1234266	0.9316296	0.9775845	0.2246761	0.5542522	0.2578286	0.4506187	0.7164834	0.2126167
950	0.0828917	0.0556067	0.1071755	0.6386698	0.1412313	0.9344867	0.9588699	0.2255154	0.6314461	0.2658314	0.4627431	0.6795860	0.2005428
1000	0.0772135	0.0369594	0.1174990	0.6207823	0.0768024	0.9287199	1.0185562	0.2169208	0.6717570	0.2822511	0.4136988	0.6544448	0.1904795

0	0.0976771	0.0322063	0.1161430	0.6361083	0.1325127	0.9069393	0.9814027	0.2135036	0.5584270	0.2653462	0.4876152	0.7266034	0.1789327
50	0.0341405	0.0497550	0.0034384	0.6282011	0.1012330	0.7474362	0.9572138	0.1866345	0.6853547	0.1716753	0.1297322	0.7964444	0.2431713
100	0.0181016	0.0391790	0.0000589	0.6583290	0.1090544	0.8403420	1.0744679	0.1463083	0.4720914	0.1854343	0.0272621	0.8165103	0.2178330
150	0.0239187	0.0355769	0.0005799	0.5701288	0.1472105	0.8826735	1.0109751	0.1486216	0.3679095	0.1532898	0.0152557	0.7908240	0.1189626
200	0.0737633	0.0391809	0.0000024	0.6757427	0.1475393	0.9051176	1.0789880	0.1371157	0.2825961	0.1068128	0.0156803	0.7468115	0.1546795
250	0.1200230	0.0570824	0.0008218	0.6321541	0.1205966	0.9367021	1.0124386	0.0814836	0.1904837	0.1097871	0.0272809	0.7463788	0.1689401
300	0.1050855	0.0446590	0.0010220	0.6528890	0.1000891	0.9674009	0.9462168	0.1081655	0.1727500	0.1121315	0.0237813	0.8303263	0.1502159
350	0.1584183	0.0503339	0.0000063	0.6723824	0.1306391	0.8193394	0.9284313	0.1125148	0.1464013	0.1376642	0.0380065	0.8276754	0.1673702
400	0.1838779	0.0505131	0.0000844	0.7616908	0.1408011	0.8572913	0.8883829	0.1142150	0.1138083	0.1539840	0.0383712	0.8072775	0.1611006
450	0.0890704	0.0435105	0.0002640	0.7419127	0.1692282	0.7770196	0.9612936	0.1540950	0.1268986	0.1484662	0.0199743	0.6886171	0.1248719
500	0.0628725	0.0811877	0.0001501	0.7442481	0.1269631	0.8178558	1.0298370	0.1453290	0.1613171	0.1677261	0.0222461	0.7583640	0.1393848
550	0.1212453	0.0686239	0.0754817	0.7830462	0.1376053	0.8726568	1.0386233	0.1545554	0.2879127	0.2199550	0.3626488	0.6212503	0.1803871
600	0.1128070	0.0477074	0.1310514	0.7309133	0.1377156	0.9323861	0.9329781	0.1868851	0.4426466	0.2892349	0.4250380	0.6418550	0.1947818
650	0.0938357	0.0625026	0.1027178	0.6997800	0.1314431	0.9410093	0.9669971	0.1991886	0.4044254	0.2278957	0.3709465	0.6393509	0.1977130
700	0.0921403	0.0700588	0.0882281	0.5986031	0.1581704	0.9635261	0.9535658	0.2126737	0.3666923	0.2278517	0.3985708	0.6237506	0.2263946
750	0.0933321	0.0486176	0.1225866	0.6068678	0.1338244	0.9183519	1.0216289	0.1476052	0.4428496	0.2136039	0.4281619	0.7238506	0.2344733
800	0.0859783	0.0412558	0.0941843	0.6581575	0.1082515	0.8929964	0.9757417	0.1991826	0.4783498	0.2491185	0.5213629	0.6048105	0.2123595
850	0.0803066	0.0570485	0.0937103	0.6154522	0.1197174	0.9444051	1.0013938	0.1769318	0.5176451	0.2924453	0.5098087	0.7197193	0.2108593
900	0.0863205	0.0368721	0.0927849	0.6350298	0.1138899	0.9345999	0.9650605	0.1915390	0.5390199	0.2751970	0.4267122	0.7283651	0.1764811
950	0.0789067	0.0304004	0.1236583	0.6169723	0.0732493	0.9268776	0.9284263	0.2063649	0.6012818	0.2773150	0.4471831	0.7548992	0.2131844
1000	0.0944783	0.0414563	0.0923705	0.6545994	0.1035162	0.9470890	0.9129822	0.2245162	0.5718631	0.2448565	0.4529053	0.7509662	0.1812310

0	0.0976771	0.0322063	0.1161430	0.6361083	0.1325127	0.9069393	0.9814027	0.2135036	0.5584270	0.2653462	0.4876152	0.7266034	0.1789327
50	0.1136306	0.2034034	0.1147519	0.2218458	0.0526845	0.8552547	1.0071103	0.2342482	0.7450500	0.2734657	0.0907431	0.6894745	0.0535924
100	0.0996443	0.2748806	0.0984159	0.0871850	0.0211882	0.8805506	0.9779204	0.2017186	0.6919238	0.2744230	0.0570712	0.5694650	0.0298512
150	0.0761707	0.3866739	0.0903862	0.0319776	0.0144500	0.9738433	1.0698730	0.2198848	0.8240375	0.2825152	0.0402656	0.5303185	0.0111369
200	0.0725027	0.4046160	0.0793255	0.0114227	0.0074989	0.9603117	1.0446763	0.2407692	0.8921354	0.2567028	0.0162461	0.5493343	0.0206774
250	0.0898216	0.4017826	0.1148513	0.0079967	0.0001774	0.9186100	0.9340602	0.1951040	0.8017073	0.2517602	0.0331290	0.5121914	0.0211188
300	0.1010120	0.3803632	0.1358898	0.0024861	0.0010349	0.8751049	1.0481935	0.2157077	0.7933198	0.2172989	0.0346190	0.5402115	0.0391990
350	0.0940525	0.4279937	0.0942799	0.0021289	0.0016460	0.8827544	1.0396216	0.2472368	0.8364237	0.2673061	0.0339306	0.6004201	0.0338751
400	0.1097233	0.4063361	0.0922147	0.0006463	0.0020077	0.8877740	0.9618467	0.2287563	0.8755161	0.2158818	0.0279760	0.4986675	0.0392598
450	0.1188142	0.3763740	0.1021293	0.0001353	0.0031344	0.8350632	0.9554220	0.1971098	0.7728029	0.2488496	0.0345430	0.5750509	0.0334497
500	0.1085182	0.3888516	0.0992736	0.0016841	0.0015437	0.8816694	0.9888511	0.1971230	0.7756093	0.2705711	0.0368287	0.5559613	0.0137750
550	0.0903401	0.1597956	0.0927672	0.4595730	0.0761197	0.9402854	0.9553816	0.1640199	0.6362014	0.2396731	0.3589336	0.5393954	0.1881630
600	0.1178180	0.0890463	0.0807431	0.5941745	0.0809099	0.8966538	1.0629343	0.1833382	0.5498749	0.2263587	0.4278478	0.5630122	0.2326401
650	0.1020087	0.0594922	0.1213087	0.5725539	0.0972838	0.9497522	1.0733070	0.2237995	0.5543982	0.2336326	0.4236103	0.6613760	0.2686164
700	0.0915096	0.0482001	0.0959594	0.6601371	0.1206462	0.9206878	1.0524985	0.1999474	0.6713744	0.2497506	0.3838407	0.7101573	0.2101715
750	0.0988367	0.0333929	0.1184290	0.5862325	0.1012402	0.9010076	1.0014433	0.2279147	0.6950218	0.2421832	0.4218993	0.6374033	0.1879059
800	0.1107437	0.0532067	0.1408370	0.6049683	0.1368596	0.9494012	0.9950257	0.1870968	0.5665193	0.1923684	0.5068982	0.6538382	0.1800001
850	0.1071654	0.0415430	0.1154915	0.5608354	0.1094787	0.9429847	1.0139077	0.1750389	0.5048653	0.2288020	0.3874661	0.6586148	0.1907225
900	0.0828362	0.0501514	0.1265506	0.5469495	0.0952149	0.8726337	0.9665870	0.1884428	0.3960699	0.2531938	0.4611142	0.6769331	0.1802436
950	0.0579145	0.0482374	0.1229550	0.6171104	0.1219950	0.8900648	1.0007090	0.1640133	0.4317580	0.2493628	0.4345688	0.7164211	0.2086702
1000	0.0823133	0.0423231	0.1149302	0.6412163	0.1092642	0.9256497	1.0279055	0.2088419	0.5222840	0.2821567	0.4869140	0.6417440	0.2043707

0	0.0976771	0.0322063	0.1161430	0.6361083	0.1325127	0.9069393	0.9814027	0.2135036	0.5584270	0.2653462	0.4876152	0.7266034	0.1789327
50	0.0771521	0.0385554	0.0011427	0.4148641	0.0506873	0.9135783	0.8133030	0.1861677	0.5132927	0.1927384	0.1108624	0.6977464	0.1995424
100	0.1179768	0.0591643	0.0000000	0.3291434	0.0274761	0.9033760	0.6736505	0.1517672	0.4277230	0.1814139	0.0452736	0.6260577	0.2142312
150	0.1575773	0.0538491	0.0002797	0.3157300	0.0424961	0.9194691	0.6623672	0.1619712	0.3496011	0.1577596	0.0692409	0.5414797	0.2101649
200	0.2098227	0.0346203	0.0000000	0.3603508	0.0414162	0.7977308	0.7132083	0.1585800	0.3284631	0.2233249	0.0790654	0.5049917	0.2231895
250	0.2789163	0.0265522	0.0004478	0.3244496	0.0651574	0.8369973	0.6500974	0.1149431	0.3410363	0.1568720	0.1223769	0.4793999	0.1779275
300	0.3320868	0.0400890	0.0001244	0.3830476	0.1035394	0.8011309	0.6197799	0.1424719	0.3069243	0.2126681	0.1095692	0.4341411	0.1311981
350	0.3085164	0.0308649	0.0002613	0.5276520	0.1133477	0.8057721	0.6067127	0.1287218	0.2858258	0.2804919	0.1174462	0.4743023	0.1037293
400	0.2096903	0.0387693	0.0072037	0.4084989	0.1279734	0.7002681	0.5931413	0.1632256	0.3814365	0.3122985	0.1120232	0.4128440	0.0791284
450	0.1871402	0.0604903	0.0000440	0.4792031	0.1370274	0.7243303	0.6187901	0.2331258	0.5165507	0.3348200	0.1247255	0.4534964	0.0966320
500	0.1370653	0.0798319	0.0001693	0.5429645	0.1318173	0.7710801	0.6488415	0.2354842	0.5917857	0.3105558	0.1046658	0.4269623	0.1419374
550	0.1322992	0.0741497	0.0992987	0.6979761	0.2125284	0.7544174	0.8306929	0.2720264	0.7437726	0.3543590	0.4695530	0.4866293	0.1231362
600	0.1332060	0.0622087	0.0915723	0.7316737	0.1998723	0.9155383	0.9750834	0.2346136	0.7593124	0.2570262	0.4867735	0.6168016	0.1599163
650	0.1093737	0.0726558	0.0969126	0.6679622	0.1563259	0.8894356	1.0493361	0.2378618	0.8188558	0.2652587	0.5044358	0.6011983	0.2260336
700	0.0934698	0.0508847	0.1048159	0.7521793	0.1254150	0.8421995	0.9983681	0.2905091	0.7932486	0.2069814	0.4446496	0.6652095	0.1946334
750	0.0751199	0.0469550	0.1169909	0.7371970	0.1145186	0.7998807	0.9916206	0.2140790	0.7973978	0.3073381	0.4762604	0.6163720	0.2040840
800	0.0675085	0.0553369	0.1405504	0.7420382	0.1105067	0.8718939	1.0652815	0.2340272	0.7953593	0.3251606	0.4389726	0.6521214	0.2223278
850	0.0901809	0.0357059	0.1158961	0.7109849	0.1162428	0.8591480	1.0336363	0.2580094	0.7590311	0.3022460	0.4609797	0.6502858	0.2290842
900	0.0657934	0.0478085	0.0964527	0.7825103	0.1360316	0.8644997	1.0679847	0.2340481	0.7785069	0.3048804	0.4702502	0.5738449	0.2579827
950	0.0658183	0.0620617	0.1068007	0.7448680	0.0912248	0.9060469	1.0357683	0.2484120	0.8291200	0.2891143	0.4843083	0.6921749	0.2267773
1000	0.0718138	0.0733199	0.1209066	0.6601131	0.1631183	0.8629404	0.9613119	0.2356524	0.7684016	0.2791563	0.4667976	0.5959690	0.2072913

0	0.0976771	0.0322063	0.1161430	0.6361083	0.1325127	0.9069393	0.9814027	0.2135036	0.5584270	0.2653462	0.4876152	0.7266034	0.1789327
50	0.0528162	0.0653768	0.1188247	0.6670806	0.1092460	0.9596315	1.0073542	0.0954778	0.5495358	0.2201634	0.4476869	0.7123416	0.1098196
100	0.0259888	0.0627262	0.0879162	0.6125380	0.1090188	1.0116407	1.0124262	0.0877408	0.3500228	0.2291468	0.4371000	0.6575975	0.1497521
150	0.0194715	0.0622910	0.1036591	0.7031973	0.1296844	0.8916127	1.0667381	0.0643029	0.3155448	0.2276110	0.4663523	0.6858818	0.1620341
200	0.0074691	0.0522959	0.0767085	0.5985737	0.0940773	0.8990380	1.1179406	0.1004302	0.3070913	0.2748608	0.4476453	0.7439251	0.1746968
250	0.0038337	0.0569991	0.1138643	0.6041172	0.0856674	0.9165661	1.1146499	0.1055470	0.3556282	0.2475386	0.3739972	0.8134809	0.1893241
300	0.0025712	0.0482220	0.1298945	0.6691217	0.1120243	0.8873842	1.0081273	0.0778331	0.3271456	0.2602617	0.3262955	0.7138805	0.1822077
350	0.0043580	0.0357440	0.0814716	0.6077418	0.1005641	0.9926453	0.9886317	0.0559000	0.3690602	0.2638624	0.3356718	0.7100574	0.1708890
400	0.0000000	0.0381175	0.1209518	0.5595105	0.1322929	0.9738881	0.8790619	0.1060415	0.3891644	0.2519692	0.3704782	0.6083894	0.2324154
450	0.0077113	0.0453387	0.1284635	0.6478652	0.1351171	0.9266879	0.9987620	0.1367460	0.4303057	0.2137389	0.3769000	0.6478972	0.1860234
500	0.0139644	0.0376497	0.1180458	0.6176396	0.1069781	0.9052325	0.9993391	0.0877623	0.3520159	0.2516997	0.3690440	0.5372019	0.1489137
550	0.0414244	0.0488652	0.1159371	0.6523896	0.1313746	0.8536227	0.9872015	0.1717616	0.4299282	0.2453320	0.3854686	0.6814556	0.1687458
600	0.0715686	0.0396849	0.0828290	0.6798380	0.1303608	0.9075047	0.9685439	0.1981080	0.4843501	0.2513713	0.4070001	0.6142663	0.1772489
650	0.0885154	0.0438048	0.1211456	0.6399136	0.1148961	0.8685868	1.0240470	0.2037086	0.5899376	0.2402393	0.4303024	0.7091496	0.2187163
700	0.1073652	0.0281347	0.0989066	0.6662852	0.1228491	0.9404718	0.9522058	0.2119803	0.4978418	0.2460199	0.3755071	0.7097988	0.2058032
750	0.1099343	0.0356091	0.1015668	0.6478060	0.1084545	1.0114047	0.8987060	0.1902724	0.6339765	0.2574050	0.4670369	0.6941424	0.1784451
800	0.0688200	0.0254966	0.1022205	0.6031104	0.0748042	1.0152457	1.0080137	0.2520110	0.6566936	0.2567850	0.4010887	0.6809652	0.1741030
850	0.0967901	0.0524177	0.0950417	0.6135197	0.0933929	0.9023691	1.0262961	0.2028946	0.5793445	0.2115761	0.4315723	0.7307628	0.1835159
900	0.1020994	0.0514253	0.1166619	0.6622447	0.1246453	0.9497071	1.0222883	0.2072770	0.6667452	0.2683769	0.4148979	0.6842514	0.2056751
950	0.0849203	0.0618314	0.0959996	0.6902471	0.1357290	0.9099639	0.9341177	0.2368844	0.7333063	0.2588480	0.3986592	0.6672345	0.1784860
1000	0.0900081	0.0537008	0.0903832	0.5996375	0.1301637	0.8462290	1.0243549	0.1916100	0.7458198	0.2324780	0.4751097	0.6861494	0.1827441

0	0.0976771	0.0322063	0.1161430	0.6361083	0.1325127	0.9069393	0.9814027	0.2135036	0.5584270	0.2653462	0.4876152	0.7266034	0.1789327
50	0.1042657	0.0394874	0.0806104	0.3758714	0.1233893	0.8666447	0.9415119	0.1720582	0.7649301	0.2809127	0.4556840	0.6698201	0.1686013
100	0.1074250	0.0605571	0.1050937	0.2084287	0.1162995	0.8879732	0.9463088	0.1423426	0.6488780	0.2745258	0.4019180	0.6746929	0.2101062
150	0.1209558	0.0588400	0.1383483	0.1659189	0.1321913	0.8418323	0.9825262	0.1799413	0.6677624	0.2619830	0.4852355	0.7368018	0.2159081
200	0.1057001	0.0451037	0.0881083	0.1800413	0.1089449	0.8768547	1.0625064	0.1488932	0.6485418	0.2719528	0.4804678	0.6956084	0.1917776
250	0.0986898	0.0460309	0.0772535	0.2070217	0.1119337	0.8552318	1.0671063	0.1616953	0.5388273	0.2927490	0.4537903	0.7164469	0.1830778
300	0.0955848	0.0300132	0.0745613	0.1477569	0.1214863	0.8976938	1.0393990	0.1635089	0.5561335	0.2969346	0.5140610	0.6820812	0.2062794
350	0.0932478	0.0378414	0.1063660	0.1476717	0.1154249	0.8850822	0.9543685	0.1580993	0.6086709	0.2687635	0.4499420	0.7476914	0.2070801
400	0.0973491	0.0574078	0.1220281	0.1832069	0.1423222	0.8543521	0.9338872	0.1278692	0.6378909	0.2268114	0.4562207	0.7276566	0.1930181
450	0.1098480	0.0547760	0.1020126	0.1928315	0.1441650	0.8883467	0.9500158	0.1289385	0.4234129	0.2619149	0.5203130	0.7194942	0.1420704
500	0.1049134	0.0617349	0.0999449	0.1852988	0.1315618	0.8884792	0.9726594	0.1335143	0.5020826	0.2838274	0.4918156	0.7124092	0.1616397
550	0.1068791	0.0393552	0.0877858	0.4850809	0.1012365	0.9150734	1.0102473	0.2099632	0.5473354	0.2650517	0.4623195	0.6489176	0.1710384
600	0.1135001	0.0461678	0.1101381	0.5973710	0.1194449	0.9077171	0.9944104	0.2343125	0.6272188	0.2221203	0.4689394	0.6745506	0.2117205
650	0.1008218	0.0464342	0.1032417	0.6246160	0.1326516	0.9149464	0.9589707	0.2102775	0.5874918	0.2402461	0.4672162	0.7446108	0.1831738
700	0.0941993	0.0220785	0.1101135	0.6342411	0.1180522	0.9749565	0.9935802	0.2043368	0.5810225	0.3341181	0.4323970	0.7384419	0.1714355
750	0.0918675	0.0499902	0.0979606	0.5423201	0.1014236	0.8889431	0.9833091	0.2168797	0.6586622	0.2796893	0.4129151	0.6654601	0.1747429
800	0.0947688	0.0568279	0.1169005	0.5749979	0.0930375	0.9636033	1.1167962	0.2610203	0.7508732	0.2923493	0.4223964	0.7151538	0.1693216
850	0.0768264	0.0555054	0.1187677	0.6206353	0.1127602	0.8342468	1.0512430	0.2634630	0.8076509	0.2418963	0.4118843	0.7015797	0.2042787
900	0.0726433	0.0348823	0.1239520	0.6250139	0.1025166	1.0032663	1.0918577	0.2503493	0.6986551	0.2487801	0.4195060	0.7566569	0.2573949
950	0.0930844	0.0236463	0.1249023	0.6433143	0.1085880	0.9206323	1.0212893	0.2202010	0.6893307	0.2077200	0.4730289	0.6529869	0.1853287
1000	0.0784319	0.0367753	0.0990614	0.6415567	0.1005501	0.9119307	1.0130520	0.1885271	0.6917427	0.2028279	0.4195111	0.6133522	0.2041142

0	0.0976771	0.0322063	0.1161430	0.6361083	0.1325127	0.9069393	0.9814027	0.2135036	0.5584270	0.2653462	0.4876152	0.7266034	0.1789327
50	0.0750187	0.0518301	0.0966145	0.3083673	0.0994620	0.9301422	0.9379734	0.1934930	0.6089027	0.2141522	0.4453248	0.9050989	0.1847837
100	0.1017568	0.0433201	0.1268644	0.1580706	0.1345096	0.9752316	0.9667514	0.2267455	0.6239291	0.2429244	0.4731901	0.9828594	0.1801297
150	0.0872004	0.0382445	0.0945282	0.1737111	0.1015640	0.9138552	0.9820298	0.2141089	0.6055809	0.2296548	0.4482831	1.0117313	0.1362754
200	0.1055052	0.0534187	0.1058455	0.1603155	0.1037117	0.8895090	0.9892835	0.1676882	0.5634295	0.2355943	0.4987510	1.0377554	0.1616943
250	0.1234122	0.0446862	0.0715528	0.1554940	0.1137794	0.9351346	0.9983143	0.2185474	0.5886142	0.2747570	0.4862001	1.0030881	0.1350492
300	0.0682242	0.0435513	0.0999834	0.1509023	0.1254473	0.9060248	1.0129269	0.2164756	0.6119384	0.2678936	0.4661091	1.0342974	0.1431248
350	0.0670214	0.0581729	0.1112702	0.1887270	0.1305862	0.9145122	0.9565941	0.2210518	0.6036620	0.2782075	0.4119898	1.0536622	0.0982083
400	0.0732891	0.0376343	0.1291334	0.1820297	0.1302594	0.9062080	1.0133820	0.2045254	0.6819044	0.2779980	0.3885604	1.0396764	0.0999275
450	0.0873687	0.0483859	0.1238165	0.1668782	0.1142933	0.8701525	1.0574657	0.2235448	0.6859842	0.2723199	0.4538356	1.0755701	0.1067930
500	0.0748578	0.0315265	0.1017819	0.1658469	0.1208419	0.8858496	1.0248661	0.2270244	0.7370169	0.2646708	0.4252455	1.0659586	0.1137923
550	0.0781765	0.0466956	0.0988783	0.5252634	0.1354196	0.9512158	1.0375048	0.2134021	0.7398437	0.2977572	0.3779034	0.8272412	0.0957539
600	0.0945850	0.0487460	0.1326567	0.6870996	0.1536862	0.9241488	1.0449008	0.1988237	0.6984937	0.2669638	0.3848962	0.6668088	0.1459357
650	0.1075301	0.0552564	0.1050552	0.6817650	0.1112871	0.9049049	1.0742282	0.2203600	0.7203215	0.2539631	0.4411373	0.6001221	0.1232226
700	0.0838798	0.0713615	0.0986865	0.6388940	0.1321189	0.9126174	0.9757352	0.2060611	0.6329942	0.2452805	0.4608346	0.5807372	0.1701543
750	0.1052307	0.0600558	0.1083505	0.7098567	0.1048446	0.8710593	0.8987420	0.2198697	0.6625807	0.2189112	0.4766044	0.6592485	0.1802609
800	0.0756710	0.0399334	0.0826062	0.7402325	0.0845105	0.8905377	0.9442344	0.1844556	0.5727074	0.2633777	0.4329972	0.7609754	0.2176876
850	0.0728760	0.0405342	0.0888458	0.7098615	0.0916658	0.8680295	1.0700284	0.2151661	0.6604477	0.2848023	0.4185366	0.7186813	0.2121784
900	0.1035091	0.0469625	0.1221074	0.6184974	0.1331793	0.9357533	0.9960997	0.2468962	0.5929725	0.2809615	0.4237545	0.6635310	0.2652454
950	0.1002601	0.0298965	0.0985660	0.6704429	0.1011906	0.9700539	0.9770783	0.2158983	0.6699733	0.2554995	0.4744819	0.6633940	0.2030233
1000	0.1172270	0.0334032	0.1341079	0.5844463	0.0824103	0.9433876	1.0104557	0.2001911	0.6424871	0.2267362	0.4479373	0.6903086	0.2294428

0	0.0976771	0.0322063	0.1161430	0.6361083	0.1325127	0.9069393	0.9814027	0.2135036	0.5584270	0.2653462	0.4876152	0.7266034	0.1789327
50	0.0961878	0.4096469	0.0702811	0.6785064	0.0673250	1.0031514	0.9802260	0.2307525	0.7473526	0.2466482	0.4912323	0.7551376	0.2143496
100	0.0881080	0.5251045	0.0832892	0.7163312	0.0256501	0.9755879	1.0240183	0.2335737	0.8384574	0.2765202	0.4708518	0.7906113	0.2199744
150	0.0724636	0.5885505	0.0711706	0.6186902	0.0104231	0.9522859	0.9575838	0.2192267	0.9440808	0.2833393	0.4733676	0.6909603	0.1448811
200	0.0995606	0.6054016	0.0982957	0.5713852	0.0210753	1.0206770	1.0235495	0.2636708	0.9712629	0.2425833	0.3971348	0.7061814	0.1526075
250	0.1139644	0.6392288	0.0855636	0.5160835	0.0174755	1.0976104	0.9762410	0.2559151	0.8720175	0.2272488	0.4700677	0.6844886	0.1618714
300	0.1100298	0.7466936	0.1118046	0.5400286	0.0145280	0.9951181	0.9986189	0.1770914	0.8810737	0.2098199	0.4290104	0.7009656	0.1820569
350	0.1043930	0.7053367	0.1126686	0.5496355	0.0194406	0.9862148	0.9808847	0.1999766	0.7927173	0.2441607	0.4803776	0.7141664	0.1958685
400	0.1122636	0.6672894	0.1066912	0.6077011	0.0178562	1.0272360	1.0105327	0.1838237	0.7703662	0.2361171	0.4678585	0.7486885	0.1498929
450	0.0925632	0.6933494	0.0947091	0.5671640	0.0131270	1.0398229	0.9725117	0.1628224	0.7724195	0.2876518	0.5046074	0.6755613	0.1729414
500	0.0855302	0.6759274	0.0835436	0.5490624	0.0207139	1.0111806	1.0930345	0.1827171	0.6930798	0.2223541	0.4490946	0.7037731	0.1872319
550	0.0877971	0.3008177	0.1455796	0.5725197	0.0940275	0.9476728	1.0544296	0.1756790	0.5538471	0.2269295	0.4339451	0.7194171	0.2008310
600	0.1087527	0.1427185	0.1052439	0.6096846	0.0833632	0.8066385	1.0211414	0.1711659	0.3860439	0.2525207	0.3995414	0.7675831	0.2223780
650	0.1061903	0.0641032	0.1162811	0.6038775	0.1054531	0.8914695	1.0573129	0.1800556	0.4231408	0.2238604	0.4292736	0.7828453	0.2023556
700	0.1155792	0.0542612	0.1083874	0.6601215	0.1137275	0.9250501	1.0709709	0.1821327	0.5438700	0.2502551	0.3886943	0.7291782	0.2067392
750	0.1224285	0.0543179	0.1285921	0.6549183	0.1266631	0.8272407	1.0930463	0.2054687	0.5437129	0.2199186	0.4051952	0.7206595	0.1851402
800	0.0885188	0.0624681	0.1062267	0.6968010	0.0964076	0.8552859	0.9681484	0.1822173	0.5111705	0.2563357	0.4252807	0.7098995	0.1976121
850	0.0825385	0.0467389	0.1181405	0.7214552	0.1074687	0.8203495	1.0524719	0.2396086	0.4761269	0.2563951	0.4112631	0.6326703	0.2075074
900	0.0903021	0.0449903	0.1001587	0.6586006	0.1126461	0.8389728	1.0178161	0.2212848	0.6001586	0.3181036	0.4423819	0.7099854	0.1888876
950	0.0842944	0.0431323	0.1136690	0.7451511	0.1296665	0.9186069	1.0744229	0.2363531	0.7243499	0.2577682	0.4811056	0.6457904	0.2262738
1000	0.0834100	0.0398218	0.1001808	0.7321320	0.1377649	0.8567641	1.1125928	0.2202750	0.7210166	0.2660621	0.4434925	0.6210718	0.2183198

0	0.0976771	0.0322063	0.1161430	0.6361083	0.1325127	0.9069393	0.9814027	0.2135036	0.5584270	0.2653462	0.4876152	0.7266034	0.1789327
50	0.0886426	0.4193968	0.1034067	0.6623134	0.1334864	0.9396536	0.8478362	0.1684701	0.6133521	0.2437540	0.4624313	0.7070031	0.1802296
100	0.1287319	0.5852397	0.1290041	0.6571684	0.1343365	0.9664592	0.7401530	0.1789039	0.5133054	0.2619624	0.4213199	0.6892789	0.2437891
150	0.1160498	0.5420004	0.0931685	0.7061909	0.1460720	0.8841107	0.7545118	0.2051993	0.5189752	0.3243528	0.3874809	0.6248968	0.1993556
200	0.1148947	0.5672693	0.1171984	0.6810421	0.1393281	1.0305029	0.7764938	0.1965047	0.6142254	0.2635133	0.4972023	0.7359068	0.1796801
