"Time"	G0	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15
750	0.6742884	0.4286488	0.0403755	0.4432549	0.4703395	0.4772459	0.0148326	0.6695650	0.4388597	0.4589432	0.2483246	0.2534016	0.2089454	0.5358271	0.0459356	0.6518391
800	0.7449496	0.3213816	0.0410303	0.5119031	0.5136952	0.4702641	0.0103933	0.6331016	0.4044390	0.4907285	0.2896505	0.2956704	0.1996578	0.6248103	0.0365908	0.5371166
850	0.8643466	0.4378952	0.0680402	0.5221398	0.4419243	0.5568208	0.0279010	0.5608138	0.4377710	0.4768529	0.1950808	0.2000090	0.2638062	0.6574765	0.0169715	0.5891315
900	0.7424557	0.3967124	0.0474959	0.5658146	0.3383754	0.5198375	0.0048120	0.5908429	0.3939567	0.4598833	0.1742178	0.3075409	0.2896215	0.6311536	0.0608420	0.5101347
950	0.6227419	0.3854923	0.0546725	0.5176309	0.4378441	0.6589990	0.0125913	0.6610302	0.3775506	0.4317554	0.2455926	0.3871585	0.1658267	0.7590998	0.0187914	0.5338685
1000	0.7593164	0.3730246	0.0452656	0.4955962	0.4581281	0.5373639	0.0064076	0.5880945	0.4027168	0.4221499	0.2269496	0.3160230	0.2107869	0.5320024	0.0521764	0.5516974

0	0.8659015	0.5476296	0.0390489	0.3798020	0.3508753	0.5439707	0.0093185	0.5899748	0.4157248	0.5767133	0.2347458	0.2866858	0.1770594	0.5866075	0.0302011	0.5674417
50	0.7578116	0.4777304	0.0309635	0.4099786	0.3251838	0.4306392	0.0049344	0.5525642	0.3553737	0.7185434	0.2135173	0.2430965	0.1476693	0.3653701	0.0264559	0.5741971
100	0.5003802	0.5417475	0.0201619	0.4366451	0.4194968	0.5345141	0.0023344	0.5689761	0.3358673	0.7366257	0.1601517	0.1984293	0.1814298	0.1410152	0.0630962	0.5598284
150	0.3203918	0.3474792	0.0571552	0.3682718	0.2582049	0.4393845	0.0203126	0.4794143	0.4582859	0.6471233	0.2281245	0.5406949	0.2180566	0.0944308	0.0319483	0.5738303
200	0.3410621	0.2538475	0.1576479	0.3615859	0.2998296	0.5554898	0.0046324	0.3601613	0.7048099	0.6252676	0.3506078	0.5408742	0.2330838	0.0506186	0.0186950	0.6683573
250	0.2999818	0.1611561	0.1302487	0.4391354	0.1933000	0.6019577	0.0018538	0.5479755	0.7746963	0.7469454	0.3586309	0.5771142	0.2389335	0.0393695	0.0720920	0.7389463
300	0.2546129	0.1459034	0.1545673	0.5940662	0.2764787	0.4312826	0.0013065	0.3565492	0.7353107	0.6685214	0.3481971	0.7224197	0.2908617	0.0322168	0.1015591	0.7139932
350	0.3097719	0.1531749	0.1993088	0.4186982	0.2309335	0.5170065	0.0020479	0.3380377	0.6938359	0.7039197	0.3315057	0.6834786	0.2803572	0.0226591	0.0763356	0.6624326
400	0.3496828	0.1361706	0.2164522	0.4512211	0.2208690	0.3627446	0.0020005	0.3055337	0.6357952	0.8890861	0.3777258	0.7868589	0.2211777	0.0384601	0.0611877	0.6603073
450	0.2775363	0.1041968	0.1480412	0.4419774	0.2856618	0.3342857	0.0049401	0.3459330	0.6419735	0.8909584	0.3870089	0.8189442	0.2260951	0.0223810	0.0844372	0.6378951
500	0.2775295	0.0869211	0.1658281	0.4215356	0.2143974	0.3844211	0.0015773	0.3162098	0.5876262	0.8309072	0.3229437	0.7770790	0.2110569	0.0198539	0.0585336	0.6118181
550	0.4266256	0.1012694	0.1934598	0.3629502	0.2600956	0.3742390	0.0009202	0.4302934	0.8251746	0.6728562	0.2845056	0.7052490	0.1992670	0.2493950	0.0501908	0.6260861
600	0.5247891	0.1882740	0.1195308	0.4905398	0.2425713	0.5063226	0.0016595	0.6049895	0.5682113	0.7038655	0.2900786	0.6372331	0.2443438	0.4383078	0.0295333	0.6453533
650	0.6971535	0.2625839	0.0932972	0.4830698	0.2963720	0.4853007	0.0018597	0.6187312	0.5136085	0.5137807	0.3250395	0.4621363	0.2137825	0.5336525	0.0132532	0.6871844
700	0.6596432	0.3857923	0.0593384	0.5763973	0.3245322	0.4523649	0.0095308	0.6045189	0.5451174	0.5547745	0.2710964	0.4559864	0.1882017	0.5961015	0.0150905	0.5342298
750	1.0011177	0.3878246	0.0453686	0.5244452	0.4018536	0.6125439	0.0097878	0.8950770	0.4794379	0.4706818	0.2188801	0.3707244	0.2282335	0.4437614	0.0066893	0.5817637
800	0.8282489	0.5781055	0.0644511	0.5580221	0.3960659	0.5428378	0.0340272	0.5203303	0.3446013	0.4031788	0.2846458	0.2999008	0.2674878	0.5732978	0.0101329	0.5066536
850	0.7712052	0.4907346	0.0461297	0.4560196	0.4370186	0.5908453	0.0073259	0.5408666	0.3120040	0.4012793	0.1812965	0.2228152	0.2274234	0.5096715	0.0126810	0.4814121
900	0.7881473	0.4280101	0.0583477	0.4857074	0.3704850	0.5835940	0.0124923	0.6814684	0.2946771	0.4347432	0.1659084	0.1786777	0.2197495	0.5265416	0.0280805	0.5697832
950	0.8439584	0.5120510	0.0336070	0.4004542	0.2977534	0.5948517	0.0221877	0.6203633	0.3778703	0.5133017	0.1281755	0.2409495	0.1511864	0.5172790	0.0077685	0.6747223
1000	0.7136549	0.5260918	0.0407457	0.5052553	0.3616224	0.4191081	0.0181071	0.6197931	0.3399274	0.4241162	0.1699370	0.1952079	0.2019204	0.4600207	0.0197126	0.5867312

0	0.9274059	0.5161939	0.0488074	0.4333942	0.4029257	0.5983138	0.0107228	0.6456726	0.4712988	0.5913970	0.2150843	0.2480085	0.2052568	0.5442116	0.0319871	0.5470714
50	0.7377340	0.4948957	0.0258163	0.3855804	0.3802417	0.5383411	0.0151004	0.3870415	0.3030619	0.5578987	0.3122653	0.2785803	0.1277862	0.6059403	0.0119109	0.6912347
100	0.8678090	0.6053147	0.0051208	0.3873758	0.3935054	0.5807722	0.0081010	0.4310838	0.3002124	0.5152989	0.4286209	0.3049403	0.1964412	0.5350883	0.0244048	0.6339296
150	0.7660696	0.4492090	0.0023788	0.5150870	0.3573922	0.5506108	0.0064274	0.5362164	0.3629447	0.4141093	0.4000000	0.3825153	0.1987923	0.5620405	0.0024486	0.7003661
200	0.7505271	0.5193304	0.0009031	0.4598944	0.2866933	0.6009959	0.0031920	0.5616269	0.4890474	0.4335534	0.3254882	0.2595150	0.2013002	0.5272746	0.0004001	0.4793752
250	0.7031180	0.6144582	0.0015175	0.3397266	0.5266716	0.5822048	0.0006615	0.5467505	0.3430710	0.4420425	0.4235229	0.3816561	0.1930808	0.5690204	0.0000000	0.4469463
300	0.8119780	0.5221490	0.0019011	0.5718203	0.4285822	0.5548821	0.0149154	0.6128756	0.4180460	0.3385369	0.2843113	0.3717019	0.1652802	0.5178951	0.0004113	0.5862830
350	0.6319377	0.6320206	0.0006266	0.3324670	0.4613838	0.4565964	0.0146752	0.5789639	0.3894171	0.4292780	0.3537750	0.3790337	0.1826867	0.4948801	0.0010811	0.6045442
400	0.8253891	0.4560595	0.0108626	0.3989603	0.4089552	0.5411298	0.0011195	0.4994604	0.3059767	0.3837474	0.4364146	0.2924058	0.2230550	0.5951850	0.0019483	0.6640339
450	0.9209741	0.5050962	0.0038010	0.4938791	0.3452282	0.5086541	0.0139621	0.4543265	0.3076151	0.3478196	0.3920093	0.2941866	0.1882949	0.7485168	0.0000000	0.6444931
500	0.7821512	0.4716063	0.0006372	0.5184032	0.3475610	0.5414303	0.0096272	0.4118650	0.3178853	0.4777450	0.4802711	0.3041894	0.1879171	0.6090634	0.0043854	0.5731200
550	0.7541657	0.5037262	0.0081685	0.5339940	0.2669975	0.6633977	0.0055412	0.5533731	0.3611118	0.4728191	0.2586275	0.3158193	0.1312829	0.5592865	0.0070656	0.6212662
600	0.7946413	0.4663666	0.0284452	0.4706240	0.2913978	0.5231022	0.0075827	0.6363623	0.4055946	0.4715025	0.2274761	0.2204522	0.2325629	0.6274222	0.0065360	0.6238457
650	0.8419889	0.4296447	0.0381611	0.4379676	0.3022808	0.6004872	0.0026883	0.5652323	0.3211427	0.5148703	0.2271777	0.3302863	0.1518520	0.6475459	0.0211238	0.4643659
700	0.7819267	0.4751458	0.0766539	0.5449189	0.3831914	0.5028625	0.0047110	0.6741274	0.2711156	0.3665234	0.1718815	0.2207055	0.2624131	0.5239134	0.0348492	0.5681188
750	0.8221820	0.4485576	0.0753356	0.4438366	0.3512306	0.4794866	0.0203622	0.6368454	0.4120101	0.3898237	0.2206487	0.1889887	0.1652056	0.5180282	0.0141034	0.4691080
800	0.7084799	0.5030925	0.0789862	0.4892656	0.3723989	0.5281662	0.0513843	0.6961648	0.3122646	0.5312171	0.2552916	0.2890497	0.1904539	0.5779496	0.0276890	0.5685920
850	0.8918821	0.4503871	0.0492190	0.4486772	0.3420149	0.6093408	0.0195863	0.5866365	0.3257596	0.4492156	0.2786385	0.2453864	0.2320075	0.5430966	0.0451441	0.5932518
900	0.8372388	0.4562054	0.0710089	0.4880758	0.3426000	0.5425267	0.0070154	0.6063395	0.4099193	0.3854755	0.2309924	0.2389866	0.2277627	0.4440673	0.0413619	0.5447920
950	0.8906987	0.5303552	0.0413014	0.5040321	0.3683439	0.4961850	0.0096806	0.5699510	0.3097019	0.4375692	0.1525035	0.2285441	0.1955763	0.5986317	0.0341049	0.5850070
1000	0.7449960	0.5012132	0.0983326	0.5411099	0.4568326	0.3923437	0.0062011	0.5829567	0.4240427	0.4800810	0.2395042	0.1875292	0.2027317	0.5338016	0.0308674	0.7199253

0	0.7771400	0.5506581	0.0551408	0.5451152	0.4599851	0.5143640	0.0101312	0.6980004	0.3637700	0.5604466	0.1421621	0.2198555	0.2280141	0.4727763	0.0206882	0.4201580
50	0.6673725	0.4683982	0.0428669	0.5757574	0.3897576	0.4501413	0.0055810	0.5980691	0.3501315	0.4898943	0.1567763	0.1892679	0.1885761	0.5472985	0.0137379	0.5338981
100	0.5375681	0.4248458	0.0505272	0.5373534	0.3999009	0.5790915	0.0003579	0.5227662	0.3934818	0.6445365	0.1861923	0.2582097	0.1777100	0.5838565	0.0048743	0.5268480
150	0.3345553	0.3120334	0.0569821	0.5133677	0.3210985	0.4688197	0.0064142	0.4849525	0.3925651	0.7406425	0.3488089	0.4255292	0.2043915	0.6877720	0.0070592	0.6031488
200	0.3245379	0.2273456	0.0998269	0.4797370	0.4189920	0.4192349	0.0133344	0.4283397	0.5573648	0.7588461	0.2628083	0.5561043	0.2734451	0.8712131	0.0028708	0.5478991
250	0.3339207	0.1197048	0.1247619	0.5636327	0.2655902	0.4425076	0.0014626	0.4147664	0.6372921	0.6947877	0.2929839	0.6343401	0.3441361	0.6301983	0.0061817	0.4934713
300	0.2660394	0.1275174	0.1280581	0.4007726	0.3000287	0.4248087	0.0066907	0.4368489	0.6289051	0.7739675	0.3740499	0.6062513	0.3090492	0.7269617	0.0040645	0.4395084
350	0.2653334	0.1222593	0.1692380	0.5334243	0.2326692	0.3992099	0.0024646	0.4304347	0.7822041	0.7862890	0.3423936	0.7518616	0.2858374	0.6776067	0.0056506	0.7279421
400	0.2820440	0.1506681	0.1477513	0.3889129	0.2523418	0.3421272	0.0029830	0.5508012	0.6153236	0.7133467	0.3365160	0.6575713	0.3222482	0.7332665	0.0094772	0.5806782
450	0.2738305	0.0902416	0.2058156	0.4033128	0.2789599	0.5111519	0.0001552	0.3842768	0.7249253	0.6770153	0.2835751	0.7172476	0.4026561	0.6656537	0.0021121	0.5699654
500	0.2801330	0.1129034	0.1527217	0.5348624	0.2516704	0.4565286	0.0006496	0.3814607	0.6546524	0.7538992	0.3939521	0.7514380	0.3386940	0.7137336	0.0022666	0.5021400
550	0.4189364	0.0885855	0.1401051	0.6754724	0.2477241	0.4235629	0.0001104	0.5089935	0.6412229	0.5752099	0.3699372	0.7236438	0.3884280	0.6563689	0.0113677	0.4026184
600	0.6643287	0.1799692	0.0974788	0.4864168	0.3335034	0.4899573	0.0005138	0.4845089	0.5385222	0.5485958	0.2825126	0.6697432	0.3161140	0.6884192	0.0427886	0.4833303
650	0.7604684	0.2682177	0.0620110	0.5842528	0.2602113	0.4932963	0.0007751	0.4925438	0.4394485	0.5348132	0.3906284	0.5309142	0.1888833	0.6317371	0.0717945	0.4221542
700	0.7786986	0.4239995	0.0922775	0.6888367	0.4055690	0.6431122	0.0004975	0.5711934	0.4138036	0.4417744	0.2771397	0.3216352	0.2276962	0.5843132	0.0436168	0.6454927
750	0.7669309	0.5038185	0.0294628	0.5607059	0.3212205	0.6660144	0.0277022	0.5547222	0.3070387	0.4788083	0.3010355	0.2880537	0.1559185	0.5183835	0.0370255	0.5428692
800	0.7678846	0.4505847	0.0280098	0.5372150	0.3922749	0.5054385	0.0038961	0.5139295	0.3676244	0.5498618	0.2695278	0.2793991	0.1816510	0.5302135	0.0354506	0.5456437
850	0.8365153	0.5619466	0.0560838	0.5307527	0.4919594	0.5899508	0.0064787	0.6030909	0.3408418	0.3396983	0.1991649	0.2913882	0.2229097	0.7081365	0.0303957	0.6264752
900	0.7572585	0.5456192	0.0909424	0.4143383	0.4607256	0.4794726	0.0173373	0.7524704	0.3694492	0.4565361	0.2844927	0.1985540	0.2755910	0.5843141	0.0528143	0.5892319
950	0.7223591	0.4722523	0.0538078	0.4580419	0.3632298	0.4344220	0.0087179	0.5598809	0.4616793	0.4166246	0.1512427	0.2373947	0.1810228	0.5543007	0.0185177	0.5521758
1000	0.7437472	0.5156229	0.0708423	0.5102939	0.3408343	0.4740906	0.0086721	0.5660070	0.4045248	0.3885706	0.2230789	0.2737332	0.2717983	0.6118743	0.0320872	0.7345511
