"Time"	G0	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15
250	0.8447664	0.5198053	0.0560674	0.5397052	0.5542564	0.7121698	0.0173130	0.8634489	0.4813714	0.8138716	0.1050180	0.3617040	0.3024339	0.7763171	0.0015841	0.4029145
300	0.8051739	0.5390034	0.1011441	0.6041098	0.6068803	0.6370592	0.0128188	1.0455791	0.5911675	0.7960662	0.1230639	0.4137096	0.2182172	0.8084500	0.0003840	0.4106444
350	0.8611283	0.5242046	0.0882560	0.6693078	0.5842869	0.6523051	0.0183018	0.9053074	0.5691885	0.7382647	0.1421396	0.4277909	0.2799034	0.7835089	0.0017730	0.4088688
400	0.9275001	0.5994860	0.0559469	0.6263447	0.6319288	0.7064745	0.0204768	0.9101460	0.4514835	0.7918390	0.1095256	0.4092453	0.3068049	0.7474721	0.0003212	0.4082283
450	0.9670054	0.6019635	0.0618157	0.5843306	0.6328137	0.6613489	0.0188665	0.8722338	0.4163165	0.7734104	0.1041378	0.4711607	0.2555744	0.7379542	0.0005073	0.4579002
500	0.8797933	0.5925398	0.0626775	0.6101511	0.6518260	0.7208845	0.0213390	0.9551188	0.4200416	0.6737516	0.1182685	0.3444851	0.3091218	0.7380174	0.0006118	0.4672108
550	1.0080513	0.5669335	0.0595909	0.6344776	0.5932005	0.7531479	0.0344846	0.6887817	0.4553333	0.5681651	0.2201003	0.3459057	0.2339632	0.7704720	0.0785349	0.6438388
600	1.0477518	0.5320571	0.0592070	0.6676920	0.5060267	0.6372842	0.0309629	0.6175291	0.4434875	0.5298190	0.2714694	0.3412385	0.2303620	0.7727940	0.0480069	0.7113500
650	0.9791200	0.6594965	0.0626484	0.5212940	0.5456023	0.6312070	0.0234475	0.6485463	0.5092578	0.5888691	0.2520617	0.3191500	0.2587470	0.8095404	0.0308753	0.7450825
700	1.0242039	0.5877005	0.0585129	0.6299042	0.5141729	0.6866117	0.0134333	0.7581229	0.4652616	0.6141809	0.2668104	0.3154953	0.2551547	0.7609255	0.0319652	0.7686731
750	1.0034115	0.5359667	0.0471954	0.6624573	0.4946457	0.7513421	0.0076748	0.7616876	0.4703506	0.5960461	0.2877448	0.3397538	0.2700800	0.7140221	0.0375486	0.7354250
800	0.9735683	0.5721654	0.0340850	0.6698102	0.4503483	0.7365566	0.0109297	0.7196224	0.4901107	0.5211916	0.3014227	0.3246977	0.2131153	0.7254402	0.0483955	0.7543771
850	0.9894551	0.5786129	0.0574290	0.6307564	0.5096356	0.7215621	0.0102026	0.7549721	0.4502259	0.5756791	0.2633101	0.3429215	0.2469657	0.6934167	0.0400001	0.6945362
900	0.9795520	0.6504979	0.0491805	0.6608477	0.4777415	0.7035378	0.0070179	0.7561023	0.4853498	0.5312871	0.2783432	0.2856204	0.2653010	0.7819746	0.0309254	0.6780827
950	0.9974030	0.5593792	0.0459699	0.5714795	0.5039820	0.6296176	0.0065807	0.7812121	0.4936624	0.5760506	0.2766479	0.3735072	0.2590371	0.7555014	0.0356078	0.7408789
1000	0.9895347	0.5272909	0.0731740	0.6272324	0.5491503	0.6592050	0.0099266	0.7422267	0.4954467	0.6298202	0.2809386	0.3601930	0.2639035	0.7316890	0.0578609	0.6992729

0	1.0292582	0.6365749	0.0473712	0.6517803	0.5555690	0.7394196	0.0061377	0.6655635	0.5274779	0.7307343	0.2671613	0.3444116	0.3001965	0.7594602	0.0336901	0.7279898
50	0.5764267	0.6050386	0.0438429	0.6291528	0.4470539	0.6734699	0.0109665	0.8447574	0.4767724	0.9509178	0.2967562	0.2645168	0.2867007	0.1099405	0.0321081	0.6724646
100	0.4316818	0.4881592	0.0561326	0.5664781	0.4004390	0.6877529	0.0101486	0.7353827	0.5954294	0.9884538	0.2814330	0.5103981	0.2661580	0.0471062	0.0339556	0.8086060
150	0.3795725	0.3379370	0.1169173	0.5350503	0.3789480	0.5853860	0.0031608	0.5940545	0.8091607	0.9744413	0.3949856	0.7458605	0.2598717	0.0490048	0.0399185	0.7877430
200	0.3338796	0.2635457	0.1849750	0.5843493	0.3153055	0.5793062	0.0000605	0.5426714	0.8156221	0.9595317	0.4261324	0.8304953	0.3221673	0.0613165	0.0641626	0.8815709
250	0.3593623	0.1875357	0.2153045	0.5004410	0.3268115	0.5612257	0.0011239	0.4516285	0.8143181	0.9708952	0.4446487	0.9031804	0.2943143	0.0505099	0.0740171	0.9010511
300	0.3480144	0.1664046	0.2459826	0.5342268	0.3544216	0.5774598	0.0000000	0.3597543	0.9080388	1.0528735	0.4261235	0.8983480	0.3245482	0.0508337	0.1085472	0.8927943
350	0.3088945	0.1320161	0.2273484	0.5889605	0.3090754	0.5778606	0.0007860	0.3992582	0.8550012	1.0440762	0.4079948	0.9445806	0.3760911	0.0439113	0.0884149	0.8571678
400	0.3717321	0.1431762	0.2230654	0.6088264	0.3151142	0.5223959	0.0009831	0.4325903	0.8739395	1.0609965	0.3831280	0.9949709	0.3792230	0.0439223	0.0866767	0.8966454
450	0.3885055	0.1101224	0.2299879	0.5714386	0.2879379	0.4925261	0.0013897	0.4036374	0.9247287	1.0522356	0.4124573	0.9404635	0.3174826	0.0337491	0.0690945	0.9739788
500	0.3743817	0.1401941	0.2222521	0.5259540	0.3407918	0.4944242	0.0011953	0.4670669	0.8786275	1.0344591	0.4628640	0.9285113	0.3582840	0.0486333	0.0667082	0.8973432
550	0.8233622	0.1881169	0.1918010	0.5667739	0.3683260	0.5975377	0.0001525	0.6136801	0.8566978	0.7538177	0.3933230	0.8919302	0.2634967	0.6689045	0.0566710	0.8816924
600	1.0294238	0.3676662	0.1088272	0.5935106	0.4285275	0.6757488	0.0007187	0.7625243	0.6915483	0.6029147	0.3218145	0.7502865	0.2524567	0.8060557	0.0396507	0.8567900
650	0.9259379	0.4711536	0.0873769	0.7100245	0.4657057	0.6261453	0.0007490	0.7082996	0.5738013	0.6261934	0.2975715	0.5835240	0.2291534	0.7019134	0.0248130	0.7785116
700	0.9817442	0.5262561	0.0684290	0.6444736	0.4911802	0.6591399	0.0026815	0.8268293	0.5038738	0.5418749	0.2786522	0.4926794	0.2418967	0.8102198	0.0191404	0.7804693
750	0.9927669	0.5869876	0.0462828	0.7202298	0.4995488	0.6522770	0.0141197	0.7671124	0.4890765	0.5248883	0.2737231	0.4633424	0.2194783	0.7609635	0.0158527	0.8081169
800	1.0367190	0.6032627	0.0582409	0.6442801	0.5026397	0.7043221	0.0162421	0.6902533	0.4767585	0.5174852	0.2903378	0.3358812	0.3230896	0.7318046	0.0247069	0.7123554
850	0.9915251	0.5774122	0.0591060	0.6223903	0.4246846	0.7357050	0.0090849	0.7799776	0.4090937	0.5702748	0.2352536	0.2347743	0.2456676	0.6779593	0.0288813	0.7201139
900	0.9447970	0.6802769	0.0578607	0.6369226	0.4746809	0.7458891	0.0097498	0.7901580	0.4146544	0.5127629	0.2187841	0.2473462	0.2531775	0.6600279	0.0272581	0.7356700
950	0.9441486	0.6530929	0.0761977	0.5726842	0.4181835	0.6701971	0.0184097	0.7296021	0.4444316	0.6088676	0.1955597	0.2408283	0.2540452	0.7749931	0.0247660	0.7306594
1000	1.0226526	0.6709419	0.0522847	0.6074150	0.4253434	0.5971365	0.0168586	0.7823736	0.4232341	0.5440072	0.2360405	0.2591287	0.2713436	0.7044611	0.0297388	0.6619346

0	1.0292582	0.6365749	0.0473712	0.6517803	0.5555690	0.7394196	0.0061377	0.6655635	0.5274779	0.7307343	0.2671613	0.3444116	0.3001965	0.7594602	0.0336901	0.7279898
50	1.1061951	0.6496874	0.0207426	0.5002372	0.5165036	0.7286710	0.0158602	0.6470402	0.5342074	0.5065090	0.3615672	0.4582135	0.2162525	0.7826831	0.0151649	0.8858118
100	1.0417392	0.7532616	0.0038263	0.5258318	0.4457634	0.6711829	0.0090142	0.5727843	0.4661566	0.5378050	0.4646293	0.4862274	0.2630424	0.7018942	0.0056377	0.8563216
150	1.0307974	0.6749050	0.0065006	0.5994351	0.4806987	0.6461676	0.0065456	0.6851288	0.4287091	0.5334752	0.4587193	0.4381657	0.2737327	0.7397566	0.0003363	0.8676720
200	0.9409326	0.6197259	0.0015633	0.5830707	0.5125685	0.7026073	0.0086986	0.6657185	0.4696232	0.5548603	0.4703906	0.4895084	0.2372214	0.7449687	0.0002299	0.7317356
250	1.0541508	0.7443703	0.0000000	0.5935466	0.5250358	0.7016958	0.0105367	0.6357644	0.3961450	0.5185010	0.4382974	0.4772017	0.2709791	0.8627113	0.0016050	0.7585654
300	0.9669264	0.6770471	0.0010288	0.5337545	0.4737743	0.6940907	0.0071475	0.7267168	0.4732550	0.5601545	0.4764066	0.4618373	0.2693589	0.8604368	0.0006803	0.7518222
350	0.9856354	0.6560555	0.0005346	0.5178764	0.5222074	0.6757693	0.0119295	0.6397110	0.4336552	0.5208060	0.5296100	0.4653141	0.2690795	0.7271514	0.0003427	0.7450414
400	1.0089501	0.6788760	0.0000000	0.4994491	0.5259947	0.7005914	0.0136788	0.5962295	0.3465360	0.5164491	0.5106537	0.4171632	0.2994122	0.7121995	0.0001899	0.7468573
450	0.9631698	0.6737583	0.0012159	0.5583603	0.4834235	0.8329263	0.0118127	0.5955366	0.4528421	0.5923440	0.5046980	0.3864651	0.2697305	0.7577539	0.0009615	0.7665784
500	0.9650719	0.6522847	0.0017352	0.5722760	0.4738331	0.7333200	0.0042385	0.5986192	0.4062077	0.6844409	0.5055898	0.4326929	0.1880781	0.7162911	0.0004681	0.8253298
550	0.9802357	0.6049549	0.0433639	0.5307153	0.3734699	0.6644981	0.0021984	0.7324097	0.4698051	0.6025740	0.3189725	0.3228993	0.2421883	0.7151375	0.0158386	0.7976824
600	1.0312031	0.5900236	0.0584631	0.5508745	0.4568322	0.6336918	0.0044076	0.7906471	0.4793294	0.5840839	0.2738730	0.3216725	0.2431861	0.8256600	0.0400756	0.7110732
650	1.0757031	0.6017465	0.0655643	0.6098071	0.4949461	0.7054533	0.0094159	0.8246400	0.4869765	0.4953921	0.2524814	0.2994752	0.2830028	0.8396709	0.0295633	0.7106618
700	0.9524878	0.6019560	0.0550072	0.6082179	0.5195390	0.6566480	0.0088872	0.7935812	0.4863854	0.5585618	0.2427940	0.2330872	0.2674261	0.6434023	0.0196849	0.6859072
750	0.9717006	0.6536557	0.0813563	0.6108433	0.4910098	0.7177604	0.0184935	0.7581513	0.4939793	0.6258859	0.2952031	0.2849600	0.2549706	0.7703283	0.0304533	0.6735329
800	0.9268146	0.6349079	0.0662916	0.5920558	0.5146835	0.7234807	0.0228934	0.7216773	0.4530320	0.6364766	0.3116079	0.3243073	0.2647405	0.7740484	0.0410992	0.6928161
850	1.0919450	0.5388272	0.0682416	0.5396698	0.4838668	0.7349045	0.0033251	0.7825236	0.5402269	0.6132329	0.2893055	0.3111820	0.2466936	0.7733561	0.0309195	0.6946010
900	1.0551604	0.5886017	0.0594466	0.6373925	0.5111138	0.7337109	0.0161718	0.8086769	0.4810898	0.5872281	0.2591563	0.2637830	0.2373771	0.7237387	0.0316605	0.7605204
950	1.0437333	0.5683776	0.0392046	0.6139055	0.5065982	0.6593243	0.0075371	0.8092246	0.4757068	0.5350280	0.2575517	0.2581662	0.2763970	0.6910889	0.0438425	0.7750962
1000	1.0385019	0.6138412	0.0560469	0.6325504	0.5467881	0.7445281	0.0091012	0.8060057	0.4541480	0.5814212	0.2291324	0.2610868	0.2675481	0.7285881	0.0383628	0.8176495

0	1.0292582	0.6365749	0.0473712	0.6517803	0.5555690	0.7394196	0.0061377	0.6655635	0.5274779	0.7307343	0.2671613	0.3444116	0.3001965	0.7594602	0.0336901	0.7279898
50	0.6152231	0.6096878	0.0534632	0.6111674	0.4732704	0.6936694	0.0104976	0.7419962	0.4985413	0.8402097	0.2523610	0.2811486	0.2610661	0.7286680	0.0115551	0.6632096
100	0.5214778	0.4887555	0.0977800	0.6263411	0.4829133	0.6825140	0.0026993	0.7139869	0.5707960	0.9032268	0.2707581	0.4258545	0.3213916	0.7945368	0.0057790	0.6947733
150	0.4023825	0.3367111	0.1153747	0.6164638	0.4262342	0.6122210	0.0106765	0.6424807	0.7532455	0.9658336	0.3998771	0.6405243	0.3504315	0.7766002	0.0026671	0.7456698
200	0.3315930	0.2120102	0.1418355	0.5566633	0.3678107	0.6195376	0.0013897	0.6248973	0.9003169	0.9947961	0.3973611	0.7543620	0.3453983	0.8085374	0.0084758	0.7035381
250	0.3991432	0.1669543	0.2105179	0.5733663	0.3299632	0.5513281	0.0020632	0.4801028	0.9286159	0.9130059	0.4326150	0.8347362	0.4120584	0.9232283	0.0098711	0.7394175
300	0.4018907	0.1960763	0.1940138	0.5866731	0.3661439	0.5235514	0.0016378	0.5285242	0.8699726	0.9318088	0.4533779	0.8912889	0.3699056	0.8830258	0.0022998	0.7050918
350	0.3147230	0.1611401	0.2249889	0.5915183	0.3423031	0.4750486	0.0023646	0.5218250	0.7944147	1.0085732	0.4800147	0.9113232	0.3538047	0.8540644	0.0086898	0.7377418
400	0.3465362	0.1505423	0.2069184	0.5233681	0.3259210	0.5217209	0.0011289	0.5397336	0.8303734	1.0124041	0.3900516	0.8734615	0.3793634	0.8674866	0.0007324	0.7463914
450	0.3841759	0.1230246	0.2576333	0.5543806	0.3232255	0.5553841	0.0000000	0.4947979	0.8059620	1.0032910	0.4869289	0.8780784	0.4442211	0.8687306	0.0018705	0.6676692
500	0.3873112	0.1100652	0.2265116	0.5166810	0.2584493	0.5361106	0.0030380	0.4697435	0.8504192	1.0426805	0.5118404	0.8663228	0.4415345	0.8622996	0.0110939	0.6426640
550	0.9219385	0.1469629	0.1827666	0.5831864	0.3564689	0.5526372	0.0012585	0.6323395	0.7896436	0.6760006	0.4236863	0.9110291	0.2965754	0.8185216	0.0554430	0.6711906
600	1.0477330	0.3775319	0.1154280	0.6289052	0.3771308	0.6597169	0.0003800	0.6539945	0.5185499	0.5502799	0.3703576	0.7821627	0.2478945	0.7735044	0.0436863	0.6729817
650	0.9992142	0.5835514	0.0641901	0.7041251	0.3998373	0.5949234	0.0026776	0.7134156	0.4688310	0.6802554	0.3193711	0.5004646	0.2517633	0.7403572	0.0420309	0.7263553
700	1.0225820	0.6083816	0.0470143	0.6936672	0.4976229	0.6010290	0.0009484	0.7427247	0.4180218	0.5441979	0.3021500	0.3441129	0.2292435	0.6141796	0.0306190	0.8049061
750	0.9183389	0.5353018	0.0291372	0.7149991	0.4875440	0.7253071	0.0058438	0.7931256	0.4230665	0.5561057	0.3051929	0.2881152	0.2251185	0.7780780	0.0338228	0.7841991
800	0.9788691	0.6573194	0.0547946	0.6561040	0.4996168	0.6422896	0.0055998	0.7358336	0.4500951	0.5821202	0.2419099	0.2923138	0.3099271	0.7273848	0.0343782	0.7499172
850	1.0424437	0.6741447	0.0481114	0.6521613	0.4180977	0.7139601	0.0060499	0.7400829	0.4689749	0.5639539	0.2438550	0.2510135	0.2827961	0.7266541	0.0439116	0.7622718
900	0.9943027	0.5890628	0.0645378	0.5875195	0.4553706	0.6710827	0.0041072	0.8605979	0.4474490	0.6030958	0.2775604	0.2685466	0.2377891	0.7210402	0.0459723	0.6796029
950	0.9407738	0.5630370	0.0664716	0.6381642	0.4298145	0.6402122	0.0088947	0.7463647	0.4373974	0.5364173	0.3127185	0.2718707	0.2347037	0.7302605	0.0447463	0.7410192
1000	1.0681037	0.6024416	0.0666809	0.6248872	0.4445425	0.6777366	0.0044657	0.8015806	0.4634913	0.5266432	0.2366385	0.2998907	0.2725550	0.6909467	0.0387894	0.7539511
