G4	G3	G14	G13	G1	G12	G0	G11	G10	G8	G7	G6	G5
0.0000000	0.8532325	1.0844912	0.7187286	1.0325116	0.5151260	0.0000000	0.9183926	0.6622943	0.9389614	0.4954700	0.3449930	0.9732732
0.9322143	0.8494501	1.0458854	0.8119930	0.9724948	0.0000000	0.0000000	0.9884325	0.6257185	0.9860718	1.0207258	0.2649660	0.3780446
1.0015117	0.7481926	0.9667490	0.7249375	1.0888302	0.2222661	0.0000000	0.3551188	0.0496279	0.0000000	1.0851673	0.2652161	0.3277537
0.0000000	0.0537629	0.1209470	0.6226163	0.0998523	0.9541651	0.9667583	0.2365213	0.7759235	0.2981912	0.0000000	0.4921512	0.2081366
0.0000000	0.0688796	0.1196737	0.5246206	0.1022426	0.9249788	1.0851207	0.2122126	0.5928978	0.2276151	0.4352063	0.0000000	0.2606988
0.0000000	0.0386139	0.1036144	0.6970368	0.1236154	1.0171677	1.0275437	0.2043667	0.7334342	0.2666549	0.4259584	0.6627746	0.0000000
0.0787953	0.0321067	0.0000000	0.9772126	0.1242957	0.0000000	1.0196548	0.3043744	0.9933379	0.5719043	0.4581261	0.6357265	0.2043360
1.0348505	0.9022606	0.0000000	1.0620369	1.1098582	0.2462482	0.0000000	0.8412420	0.6652035	1.0256874	0.9720427	0.2629245	0.3466058
1.0583682	0.0314978	1.0009567	0.8012855	0.0000000	0.2876676	0.0000000	0.8970064	0.6638926	0.9563852	0.9341023	0.2680328	0.3611921
0.9555569	0.7666580	1.0048536	0.7929190	1.0056001	0.2703514	0.0000000	0.0000000	0.7051849	1.0316269	1.0664600	0.2262766	0.3780037
1.0203855	0.7972922	1.0882819	0.7547280	0.9691206	0.2322611	0.0000000	1.0058385	0.7332036	1.0226480	0.0000000	0.0717434	0.2642555
1.0817352	0.8371381	1.0817786	0.7517862	0.9765769	0.2218458	0.0000000	0.9396412	0.7140018	0.9876744	0.9526017	0.0000000	0.3494282
0.9315699	0.7396665	0.9415400	0.7390306	0.9863995	0.2805949	0.0000000	0.8588441	0.6488161	0.9939229	1.0305281	0.2531864	0.0000000
