"Time"	G4	G3	G14	G13	G1	G12	G0	G11	G10	G8	G7	G6	G5
200	0.0898017	0.3990550	0.1076628	0.4741740	0.1309896	0.8076513	0.7094238	0.1882845	0.5677734	0.2114924	0.4212988	0.5414879	0.1300872
250	0.1076086	0.5145370	0.0860534	0.4807899	0.1078719	0.7427543	0.5777660	0.1175401	0.3149031	0.1849966	0.3199425	0.6317667	0.1099483
300	0.0702114	0.3816000	0.0552098	0.5804792	0.1060694	0.8301698	0.5204716	0.1344139	0.2827730	0.2079587	0.3798092	0.4588015	0.1217517
350	0.0877737	0.4447639	0.0559037	0.5895024	0.1253825	0.7917383	0.6193027	0.1369510	0.3301321	0.2234457	0.3669558	0.5038166	0.1467932
400	0.1012067	0.4787648	0.0541458	0.5729567	0.1377346	0.7987556	0.6467060	0.1235390	0.4004133	0.1997552	0.3700319	0.5744594	0.1936174
450	0.1127282	0.4401273	0.0962368	0.3972302	0.1417658	0.7325034	0.6649702	0.1901562	0.5090111	0.1787109	0.4734005	0.5369623	0.0955437
500	0.0895404	0.4616285	0.0879269	0.5367338	0.1288874	0.6835672	0.6157509	0.1602042	0.4951507	0.1710847	0.4760419	0.4951652	0.1604874
550	0.0945004	0.1916183	0.0579965	0.3613341	0.1216237	0.7064621	0.7374886	0.1575802	0.5103730	0.2650750	0.3152003	0.5105881	0.1502901
600	0.0840372	0.1209694	0.1175680	0.5120902	0.1069924	0.8096199	0.6976516	0.1148340	0.4625309	0.2008258	0.2960371	0.4683622	0.1095499
650	0.1078979	0.0677126	0.1477733	0.4722104	0.1643301	0.6381605	0.8533362	0.1811541	0.4078490	0.2068039	0.3611014	0.4885697	0.1478810
700	0.0575264	0.0634154	0.0660175	0.4637450	0.1455567	0.7794717	0.8022072	0.1575022	0.3913854	0.2381981	0.3346755	0.5728807	0.1351429
750	0.0602215	0.0691178	0.0864991	0.5474798	0.1217138	0.6418855	0.7328549	0.1473411	0.3897091	0.2194105	0.4987967	0.6032629	0.1619364
800	0.0718994	0.0626678	0.1088069	0.5353432	0.1057239	0.5930484	0.7140762	0.1992182	0.3643506	0.2051162	0.3782950	0.4762750	0.0898301
850	0.1037230	0.0661469	0.0649271	0.6034695	0.0806918	0.7416758	0.7434097	0.1637614	0.5104296	0.2539485	0.3036332	0.5776880	0.1685065
900	0.1045457	0.0421294	0.0601939	0.6548538	0.0754314	0.6631470	0.7787972	0.1454651	0.6540945	0.1834208	0.2782267	0.5876401	0.1885422
950	0.0586562	0.0207991	0.0693395	0.5436087	0.1181962	0.7120788	0.8126932	0.1040221	0.5054072	0.2405108	0.2868379	0.6071018	0.1501640
1000	0.0543886	0.0765162	0.0662126	0.6453147	0.0986944	0.6766434	0.6488845	0.1682782	0.4414258	0.1959594	0.3302535	0.6477842	0.1709177

0	0.0775948	0.0238864	0.1185637	0.4437688	0.1166785	0.6070729	0.7362159	0.1283000	0.4134976	0.1951627	0.3089100	0.5467591	0.1682837
50	0.1103723	0.0412812	0.1272440	0.2640797	0.0177947	0.6750326	0.8664938	0.2060633	0.6526779	0.2239053	0.3116701	0.6121898	0.1843319
100	0.0934535	0.0262351	0.0553870	0.0831792	0.0190076	0.6839367	0.7083531	0.1973242	0.6395931	0.2349672	0.2310667	0.8055192	0.1025051
150	0.0842995	0.0751534	0.1237025	0.0830735	0.0096918	0.9021041	0.7089954	0.1615723	0.7542454	0.3045078	0.3339226	0.7769799	0.1243124
200	0.0921720	0.0219632	0.0858467	0.0654644	0.0298997	0.6228732	0.7268584	0.1557051	0.6988402	0.2235929	0.3582956	0.5643388	0.1063627
250	0.0834519	0.0223764	0.0990382	0.0673335	0.0159431	0.6320249	0.8046149	0.2029362	0.6748429	0.1518279	0.3118062	0.8912920	0.0826559
300	0.0290043	0.0165006	0.0787568	0.0262687	0.0201043	0.6049690	0.7851974	0.1583454	0.7811993	0.1489444	0.3755194	0.7070856	0.0930289
350	0.1091045	0.0315786	0.0761160	0.0492457	0.0030314	0.7779161	0.8638398	0.2105820	0.7100326	0.1489064	0.2585292	0.7669129	0.0747135
400	0.1293225	0.0343129	0.0751702	0.0359401	0.0041919	0.6135818	0.8878262	0.1721824	0.7284247	0.2127465	0.2347565	0.8774951	0.0557154
450	0.0709306	0.0260481	0.0634160	0.0941627	0.0079896	0.6195504	0.6988013	0.2102117	0.7966625	0.1410697	0.3130628	0.7507359	0.0672174
500	0.0946411	0.0708004	0.0826139	0.0575633	0.0076908	0.6414858	0.7318419	0.1575190	0.6997293	0.2350032	0.3532425	0.6773343	0.1016563
550	0.0419312	0.0369497	0.0353911	0.4167991	0.0609067	0.6582796	0.8351940	0.2298789	0.6149767	0.2405906	0.3307590	0.6168108	0.1078695
600	0.0712523	0.0214554	0.0772691	0.5762949	0.0469391	0.8122670	0.7031774	0.1983676	0.7088059	0.2306429	0.3421036	0.4978858	0.1122277
650	0.0669549	0.0110299	0.1133081	0.6672892	0.0991484	0.5997556	0.7264411	0.2329483	0.6791398	0.2617200	0.2961972	0.5067250	0.1461699
700	0.0598186	0.0526038	0.0458511	0.4004956	0.0833024	0.6772002	0.8103733	0.1671001	0.5790755	0.1909666	0.3190853	0.5903570	0.2313735
750	0.0521040	0.0404874	0.1169745	0.5088590	0.1135957	0.7645580	0.7884984	0.2476046	0.5241904	0.1626535	0.3889382	0.6901686	0.1402519
800	0.1078804	0.0196858	0.1102040	0.4883850	0.1043806	0.7626002	0.8768128	0.1703760	0.5765574	0.2115944	0.3186917	0.5843080	0.1512489
850	0.0688293	0.0231152	0.1161988	0.5017893	0.0441426	0.6857662	0.7124770	0.1419173	0.4088774	0.1972374	0.2840088	0.5072643	0.1527766
900	0.0633338	0.0319824	0.1492055	0.5701970	0.0654205	0.8195315	0.7686130	0.1391761	0.5107168	0.2430372	0.3454807	0.5239198	0.1861198
950	0.0927181	0.0522145	0.0799998	0.4846752	0.0546966	0.7908925	0.9309225	0.2142452	0.4519453	0.2081298	0.3249451	0.4979370	0.2080629
1000	0.0925107	0.0220309	0.1239705	0.4963094	0.1038186	0.8582456	0.7723124	0.1226998	0.4382542	0.1253522	0.3497337	0.6830616	0.1454505

0	0.0797368	0.0137292	0.1115095	0.5246654	0.1276778	0.7485062	0.8292574	0.1613413	0.3851946	0.2951770	0.5343869	0.5830252	0.1072943
50	0.0564705	0.3726935	0.0644936	0.5410200	0.0709035	0.7292962	0.8701086	0.1614367	0.5080854	0.1008028	0.3221712	0.7188746	0.0197536
100	0.1146289	0.4552845	0.2038188	0.4604120	0.0901872	0.7671357	0.8368153	0.1034711	0.4251240	0.0391474	0.2689600	0.4760754	0.0084112
150	0.3201060	0.5187917	0.1002326	0.5507782	0.1016843	0.7365023	0.9338897	0.0613786	0.1604968	0.0673558	0.4107081	0.5059954	0.0005100
200	0.3969115	0.6025661	0.1016246	0.5361787	0.0442529	0.8196805	0.7376813	0.0440028	0.0906331	0.0642844	0.3912489	0.4225530	0.0018019
250	0.4055695	0.6655425	0.0873884	0.4887721	0.1200778	0.8238986	0.8446525	0.0332377	0.1159546	0.0762273	0.4942135	0.5730005	0.0002582
300	0.3904826	0.6765513	0.0974725	0.6171680	0.0906265	0.7721530	0.7693152	0.0259460	0.0706494	0.0810468	0.5366047	0.5455847	0.0012944
350	0.3725420	0.6536614	0.0737208	0.4851907	0.0944401	0.7378030	0.6920090	0.0856974	0.0248536	0.1014862	0.4994396	0.5293262	0.0008501
400	0.4158913	0.6275318	0.0386435	0.4849530	0.0482334	0.6067471	0.7682435	0.0620822	0.0239418	0.1223440	0.5979333	0.5896988	0.0015118
450	0.2813265	0.5738557	0.1001432	0.5714843	0.0705683	0.6758923	0.8620910	0.0716441	0.0501225	0.0634615	0.6434235	0.5949621	0.0006408
500	0.2564554	0.5104842	0.0697812	0.5064979	0.0597089	0.6839861	0.8978084	0.0493954	0.0529592	0.0406554	0.6342367	0.5819505	0.0007550
550	0.1826934	0.1916050	0.1159277	0.5580430	0.0929393	0.6093500	0.8909480	0.0922115	0.0873325	0.1835117	0.5153162	0.5188585	0.0383844
600	0.1763554	0.0805020	0.0529256	0.5334478	0.1323003	0.6222650	0.7927747	0.1015212	0.1361197	0.2128912	0.5013746	0.5952453	0.0390153
650	0.0916106	0.0787605	0.1185392	0.5363652	0.0965867	0.6930241	0.7974999	0.1160048	0.2093795	0.2594975	0.5671500	0.5415968	0.0559953
700	0.0562336	0.0812284	0.0502183	0.6159576	0.0695954	0.6177575	0.8804995	0.2024616	0.4201641	0.2532957	0.4238598	0.5312645	0.0511067
750	0.1089926	0.0296567	0.1329896	0.5737704	0.1152605	0.7056972	0.8587517	0.1630400	0.5817449	0.2487393	0.4304104	0.5584175	0.0742849
800	0.0584044	0.0713362	0.1016417	0.5380231	0.1148677	0.7003860	0.7352301	0.1603585	0.4709301	0.2510152	0.4069544	0.6377455	0.1163562
850	0.0524091	0.0172107	0.0555798	0.4829036	0.0777900	0.8319793	0.6818686	0.2049853	0.5791301	0.2778065	0.3537221	0.5170723	0.0659925
900	0.0829941	0.0166012	0.0581300	0.4229270	0.0917299	0.7663521	0.8315714	0.1518471	0.5296659	0.1655001	0.2804766	0.4666288	0.1662693
950	0.0802662	0.0505601	0.1094911	0.5573873	0.0489437	0.7346140	0.7890137	0.2338902	0.4303491	0.1929687	0.3736436	0.5414272	0.1109646
1000	0.0740379	0.0199153	0.0995310	0.5321931	0.0975307	0.7115546	0.6392524	0.0862365	0.4280620	0.2235295	0.3809009	0.5147321	0.1138448
