"Time"	G4	G3	G2	G1	G12	G0	G11	G10	G9	G8	G7	G6	G5
1000	0.3202560	0.1531455	0.1816304	0.9710850	0.6223405	1.0000000	0.5732492	0.1008162	0.0003145	0.4606428	0.3397280	0.5178964	0.9994163

0	0.3202464	0.1531039	0.1816261	0.9711325	0.6221525	1.0000000	0.5732493	0.1007873	0.0003133	0.4606431	0.3396503	0.5176798	0.9994168
50	0.3202518	0.1531246	0.1816277	0.9711065	0.6222010	1.0000000	0.5732494	0.1007724	0.0003106	0.4606430	0.3396941	0.5177903	0.9994165
100	0.3202540	0.1531355	0.1816289	0.9710945	0.6222248	1.0000000	0.5732494	0.1007670	0.0003096	0.4606430	0.3397124	0.5178452	0.9994164
150	0.3202549	0.1531408	0.1816296	0.9710892	0.6222361	1.0000000	0.5732494	0.1007650	0.0003092	0.4606430	0.3397199	0.5178714	0.9994163
200	0.3202552	0.1531434	0.1816300	0.9710868	0.6222415	1.0000000	0.5732494	0.1007643	0.0003090	0.4606430	0.3397230	0.5178836	0.9994163
250	0.3202554	0.1531446	0.1816302	0.9710858	0.6222439	1.0000000	0.5732494	0.1007640	0.0003089	0.4606430	0.3397242	0.5178890	0.9994163
300	0.3202554	0.1531451	0.1816303	0.9710854	0.6222450	1.0000000	0.5732494	0.1007639	0.0003089	0.4606430	0.3397247	0.5178914	0.9994163
350	0.3202555	0.1531453	0.1816304	0.9710852	0.6222455	1.0000000	0.5732494	0.1007639	0.0003089	0.4606430	0.3397249	0.5178925	0.9994163
400	0.3202555	0.1531455	0.1816304	0.9710851	0.6222457	1.0000000	0.5732494	0.1007639	0.0003089	0.4606430	0.3397250	0.5178930	0.9994163
450	0.3202555	0.1531455	0.1816304	0.9710851	0.6222458	1.0000000	0.5732494	0.1007639	0.0003089	0.4606430	0.3397251	0.5178931	0.9994163
500	0.3202555	0.1531455	0.1816304	0.9710850	0.6222459	1.0000000	0.5732494	0.1007639	0.0003089	0.4606430	0.3397251	0.5178932	0.9994163
550	0.3202555	0.1531455	0.1816304	0.9710850	0.6222459	1.0000000	0.5732494	0.1007639	0.0003089	0.4606430	0.3397251	0.5178933	0.9994163
600	0.3202555	0.1531455	0.1816304	0.9710850	0.6222459	1.0000000	0.5732494	0.1007639	0.0003089	0.4606430	0.3397251	0.5178933	0.9994163
650	0.3202555	0.1531455	0.1816304	0.9710850	0.6222459	1.0000000	0.5732494	0.1007639	0.0003089	0.4606430	0.3397251	0.5178933	0.9994163
700	0.3202555	0.1531455	0.1816304	0.9710850	0.6222459	1.0000000	0.5732494	0.1007639	0.0003089	0.4606430	0.3397251	0.5178933	0.9994163
750	0.3202555	0.1531455	0.1816304	0.9710850	0.6222459	1.0000000	0.5732494	0.1007639	0.0003089	0.4606430	0.3397251	0.5178933	0.9994163
800	0.3202555	0.1531455	0.1816304	0.9710850	0.6222459	1.0000000	0.5732494	0.1007639	0.0003089	0.4606430	0.3397251	0.5178933	0.9994163
850	0.3202555	0.1531455	0.1816304	0.9710850	0.6222459	1.0000000	0.5732494	0.1007639	0.0003089	0.4606430	0.3397251	0.5178933	0.9994163
900	0.3202555	0.1531455	0.1816304	0.9710850	0.6222459	1.0000000	0.5732494	0.1007639	0.0003089	0.4606430	0.3397251	0.5178933	0.9994163
950	0.3202555	0.1531455	0.1816304	0.9710850	0.6222459	1.0000000	0.5732494	0.1007639	0.0003089	0.4606430	0.3397251	0.5178933	0.9994163
1000	0.3202555	0.1531455	0.1816304	0.9710850	0.6222459	1.0000000	0.5732494	0.1007639	0.0003089	0.4606430	0.3397251	0.5178933	0.9994163

0	0.3202464	0.1531039	0.1816261	0.9711325	0.6221525	1.0000000	0.5732493	0.1007873	0.0003133	0.4606431	0.3396503	0.5176798	0.9994168
50	0.3212341	0.1151673	0.1819908	0.9700613	0.6170644	0.8928499	0.5775562	0.0690411	0.0003003	0.4359737	0.3188825	0.5416141	0.9994158
100	0.3241391	0.0922844	0.1849421	0.9615520	0.5846594	0.7626831	0.6031863	0.0340227	0.0003129	0.4643070	0.2412089	0.5592451	0.9994033
150	0.3213218	0.0948236	0.1901812	0.9424953	0.5302922	0.6823085	0.6441329	0.0148494	0.0004674	0.5336544	0.1703498	0.5463306	0.9993881
200	0.3083766	0.1077745	0.1953445	0.9178662	0.4731842	0.6405396	0.6824371	0.0061293	0.0007361	0.5977061	0.1269990	0.5085476	0.9994261
250	0.2890441	0.1226099	0.1991975	0.8948843	0.4233997	0.6203967	0.7090403	0.0024878	0.0010105	0.6406006	0.1019268	0.4607499	0.9995351
300	0.2697579	0.1356201	0.2017148	0.8775267	0.3829484	0.6110522	0.7244869	0.0010376	0.0012202	0.6650824	0.0871118	0.4150628	0.9996672
350	0.2544470	0.1455200	0.2032884	0.8661656	0.3512821	0.6068113	0.7325286	0.0004763	0.0013543	0.6778523	0.0784372	0.3775408	0.9997752
400	0.2439335	0.1523032	0.2042717	0.8594568	0.3275051	0.6049116	0.7364452	0.0002628	0.0014306	0.6841657	0.0735120	0.3497733	0.9998461
450	0.2373892	0.1565673	0.2048865	0.8558039	0.3105454	0.6040673	0.7382764	0.0001825	0.0014707	0.6871894	0.0707919	0.3308299	0.9998875
500	0.2335887	0.1590581	0.2052636	0.8539525	0.2990910	0.6036939	0.7391115	0.0001525	0.0014908	0.6886132	0.0693180	0.3187171	0.9999102
550	0.2289333	0.2108788	0.2046912	0.8588626	0.2983502	0.7106794	0.7271158	0.0181647	0.0013693	0.7238932	0.0704384	0.2868567	0.9999225
600	0.2195214	0.2281934	0.2016964	0.8854211	0.3304376	0.8407738	0.6767549	0.0377076	0.0009160	0.6953997	0.0796354	0.2614580	0.9999340
650	0.2206475	0.2104930	0.1967829	0.9169452	0.3803510	0.9211166	0.6280785	0.0512094	0.0005272	0.6203272	0.0932133	0.2604080	0.9999450
700	0.2374362	0.1886098	0.1912464	0.9405230	0.4308756	0.9628714	0.5992230	0.0629403	0.0003141	0.5530912	0.1133589	0.2773509	0.9999429
750	0.2610171	0.1728704	0.1869727	0.9549828	0.4783176	0.9830083	0.5850183	0.0739408	0.0002228	0.5093149	0.1471101	0.3081850	0.9999147
800	0.2823533	0.1634747	0.1843704	0.9629686	0.5204421	0.9923500	0.5785007	0.0832562	0.0001985	0.4848163	0.1927541	0.3505997	0.9998522
850	0.2978609	0.1583537	0.1829765	0.9671134	0.5545117	0.9965897	0.5755811	0.0901622	0.0002076	0.4722078	0.2393991	0.3967536	0.9997615
900	0.3077636	0.1557045	0.1822770	0.9691817	0.5795475	0.9984890	0.5742826	0.0947322	0.0002302	0.4660394	0.2773642	0.4373560	0.9996628
950	0.3135793	0.1543792	0.1819372	0.9701869	0.5965244	0.9993330	0.5737064	0.0975002	0.0002542	0.4631186	0.3036465	0.4678211	0.9995766
1000	0.3168026	0.1537315	0.1817748	0.9706664	0.6073270	0.9997063	0.5734512	0.0990671	0.0002740	0.4617653	0.3199367	0.4883031	0.9995128

0	0.3202464	0.1531039	0.1816261	0.9711325	0.6221525	1.0000000	0.5732493	0.1007873	0.0003133	0.4606431	0.3396503	0.5176798	0.9994168
