"Time"	G4	G3	G2	G1	G12	G0	G11	G10	G9	G8	G7	G6	G5
150	0.3843732	0.1392309	0.4611367	1.0707933	0.6292568	0.9891565	0.2429954	0.1604197	0.2179467	0.2435727	0.3311290	0.4735975	0.9948656
200	0.3757491	0.1377051	0.4727951	1.0482295	0.6461973	1.0038973	0.2506286	0.2097990	0.2509025	0.2716849	0.4630360	0.4849020	0.9501718
250	0.4132627	0.1657778	0.5030622	1.0421908	0.7033144	0.9654248	0.2154025	0.1958262	0.2600024	0.2462667	0.4788329	0.4688298	0.9783830
300	0.3482851	0.1509014	0.5404075	1.0145403	0.6774407	0.9662164	0.1971191	0.1878750	0.2315128	0.2291359	0.4462296	0.5299537	0.9861307
350	0.3148986	0.1655150	0.4325873	0.9991452	0.7241486	1.0510563	0.1486083	0.2111165	0.2802189	0.2123884	0.3755266	0.5598385	0.9480696
400	0.3665205	0.1608914	0.4884675	0.8981679	0.7577740	1.1263364	0.1311680	0.2266911	0.3038877	0.1907288	0.4328308	0.5230730	0.9568027
450	0.4243576	0.1761505	0.5208071	0.9130292	0.7647076	1.0490510	0.1614644	0.3218163	0.3307058	0.1768249	0.5022900	0.5072924	0.9200908
500	0.3952983	0.1969071	0.5472116	0.9784711	0.8590511	0.9869407	0.1136234	0.3056431	0.3136552	0.2299506	0.5736346	0.6653339	0.9743255
550	0.4471864	0.1425190	0.3266391	1.0767408	0.7504959	1.0283547	0.0973941	0.2920087	0.1640721	0.3198503	0.6470210	0.5957366	1.0057219
600	0.3732105	0.1130148	0.2457037	0.9913913	0.7553086	0.9796493	0.1387830	0.2496028	0.0905560	0.4234657	0.6467206	0.5119266	1.0652518
650	0.2826971	0.1271786	0.2268235	0.9963887	0.7228735	1.0529327	0.3822246	0.2021499	0.0272459	0.5209118	0.4650934	0.5575884	1.1011403
700	0.2576999	0.1300719	0.1834931	0.9700578	0.7384347	0.9677691	0.5506390	0.1633182	0.0116691	0.5398334	0.3332748	0.5530371	0.9925958
750	0.2928072	0.1446299	0.1657245	0.9365031	0.6740453	0.9866920	0.6514031	0.1607650	0.0076634	0.4758635	0.1907759	0.6109132	0.9112765
800	0.2515695	0.1509589	0.1901005	0.9486300	0.6380188	0.9118101	0.5945685	0.1069795	0.0010097	0.4364032	0.2218190	0.5196053	0.9282466
850	0.2418102	0.1328740	0.2466354	1.0326591	0.5847497	0.9697187	0.5772977	0.1440231	0.0003014	0.4507513	0.1664298	0.4649739	0.9629629
900	0.2946994	0.1109033	0.2413932	0.9796923	0.5931111	1.0120557	0.4644471	0.1452678	0.0048558	0.4647115	0.1804874	0.4810267	1.0076277
950	0.3113174	0.1191044	0.1779005	1.0338967	0.6011172	1.0493355	0.5228810	0.1412125	0.0040616	0.4594534	0.2889451	0.4510289	1.0955859
1000	0.3169613	0.1622331	0.1613417	0.9517494	0.6071485	1.0454606	0.5264686	0.1194575	0.0013882	0.4118413	0.3775213	0.4407488	1.1689101

0	0.3733158	0.1178535	0.1619800	0.9785411	0.7252006	1.0143694	0.6307295	0.0913271	0.0011528	0.4668029	0.4866856	0.5481668	0.8698960
50	0.2227755	0.1092177	0.1688549	0.9755727	0.6132643	0.8701626	0.2489845	0.0545938	0.0012771	0.5430242	0.2853675	0.5890845	0.6429661
100	0.0976522	0.0506314	0.1798045	0.9986608	0.4605502	0.9241082	0.0837822	0.0223158	0.0000190	0.5363785	0.1103243	0.4507704	0.4766616
150	0.0498578	0.0390144	0.1641091	1.0841896	0.3201824	1.0465621	0.0371563	0.0157768	0.0023359	0.5960686	0.0419489	0.4407794	0.4724271
200	0.0093251	0.0327382	0.1859639	0.9878546	0.2561169	1.0707453	0.0139417	0.0063225	0.0013256	0.5007630	0.0402865	0.3102264	0.4287661
250	0.0010384	0.0296465	0.2045127	1.0470843	0.1300536	1.0374635	0.0218415	0.0028326	0.0000000	0.5034326	0.0445795	0.2315343	0.3863790
300	0.0011115	0.0244172	0.1720086	0.9950551	0.0888683	0.9694981	0.0150847	0.0000929	0.0003143	0.4965887	0.0268147	0.1292619	0.3069754
350	0.0007628	0.0204560	0.1623848	0.9389834	0.0587015	0.9204433	0.0279389	0.0017270	0.0010654	0.4609898	0.0351792	0.1425969	0.3392890
400	0.0003506	0.0295042	0.1558450	0.9976658	0.0474537	0.9350234	0.0268518	0.0004014	0.0013583	0.6142099	0.0458261	0.1160770	0.3272722
450	0.0044944	0.0227971	0.1676022	0.8981153	0.0450469	0.9804010	0.0310541	0.0000000	0.0003813	0.6165731	0.0336756	0.1433355	0.4061995
500	0.0017764	0.0369222	0.2259407	1.0018265	0.0310441	0.9695694	0.0275594	0.0006477	0.0025234	0.7872960	0.0342395	0.1378045	0.3845756
550	0.0467551	0.1376461	0.1857592	1.0253998	0.0484343	0.9450145	0.2841023	0.0202125	0.0027072	0.7851760	0.0673963	0.1078897	0.6630369
600	0.1301647	0.1572082	0.1828128	0.9950111	0.1249516	0.9926241	0.5322096	0.0579693	0.0005820	0.6469327	0.0375122	0.1451016	0.8736087
650	0.1423303	0.1280392	0.1773670	0.9419515	0.2002411	0.9494010	0.5810261	0.0779372	0.0002534	0.6095229	0.0502497	0.1439724	1.0037776
700	0.1712828	0.1616421	0.1778894	0.9317415	0.2897584	0.9641856	0.5732923	0.0898824	0.0007705	0.5207943	0.0592073	0.1611275	1.0335033
750	0.2935672	0.1431197	0.2226336	0.9071906	0.4118246	1.0211880	0.6306086	0.0589332	0.0033598	0.4544890	0.1756871	0.2101670	0.9997422
800	0.2697763	0.1512309	0.2057514	0.9285937	0.4856867	0.9441418	0.6675316	0.1032940	0.0020516	0.4377431	0.2481738	0.2331080	1.0716371
850	0.2549360	0.1646325	0.2249037	0.9393132	0.5686773	1.0436164	0.5658523	0.1094090	0.0030304	0.4707287	0.2286171	0.3760257	1.0667843
900	0.2764777	0.1530387	0.1849321	0.9298524	0.5712122	1.1333137	0.5888384	0.0941095	0.0019616	0.5367531	0.2390204	0.4522071	1.0792343
950	0.2824578	0.1762026	0.1918418	1.0704997	0.5088275	1.0812367	0.6257006	0.0705071	0.0027856	0.4685664	0.2829224	0.5161524	0.9621270
1000	0.2560108	0.1258785	0.1891417	0.9882118	0.5075725	1.0460133	0.5582094	0.0864534	0.0008883	0.4110310	0.2377912	0.4429807	1.0817505

0	0.3733158	0.1178535	0.1619800	0.9785411	0.7252006	1.0143694	0.6307295	0.0913271	0.0011528	0.4668029	0.4866856	0.5481668	0.8698960
50	0.3793960	0.1822131	0.2195212	0.9116546	0.7150950	0.9274627	0.2562895	0.1348562	0.0039207	0.3983874	0.7266307	0.7286360	0.9347449
100	0.3248035	0.1603926	0.2229594	0.8267159	0.6782080	1.0005768	0.0920116	0.1517042	0.0037440	0.5174952	0.7214403	0.8812773	0.8874017
150	0.2944006	0.1579940	0.1714866	0.8963800	0.7671635	1.0562087	0.0421820	0.1516562	0.0081991	0.4528183	0.6701474	0.9143605	0.8470476
200	0.3560376	0.1795929	0.2182220	0.9361881	0.6149483	1.0303119	0.0284101	0.1701844	0.0056329	0.4374495	0.7063841	0.8391640	1.0120601
250	0.3330493	0.2138265	0.1796216	0.9255255	0.6938646	0.9730324	0.0153187	0.1890079	0.0050374	0.4493803	0.8119728	0.9582209	1.0621051
300	0.3311849	0.1638338	0.1769104	0.8655298	0.6601526	0.9276860	0.0229293	0.2132287	0.0051096	0.4638067	0.7975495	0.9339545	1.0055946
350	0.3273413	0.1777692	0.1300080	0.9056107	0.6554497	0.9623358	0.0226454	0.1892956	0.0003227	0.5259516	0.7098592	0.9400884	1.0965062
400	0.2495269	0.1633561	0.1640643	0.8237121	0.6640402	0.9878020	0.0199177	0.1526445	0.0046544	0.4633888	0.7182070	0.9177024	1.0619371
450	0.2602234	0.1907544	0.1422054	0.8471863	0.5911851	1.0057149	0.0221677	0.1646332	0.0024653	0.4451444	0.7112886	1.0240046	0.9854969
500	0.3031765	0.1796691	0.1657954	1.0547221	0.5892659	0.9546055	0.0140447	0.1746780	0.0036770	0.5111846	0.6752707	1.0543966	0.9647288
550	0.3129864	0.1230753	0.2317566	0.9750149	0.6571243	0.8855339	0.2438064	0.1484236	0.0013738	0.5234928	0.3367804	0.8179007	0.9506990
600	0.2882492	0.1436090	0.2347473	0.8394700	0.6249969	0.9066371	0.4829959	0.1532536	0.0042894	0.5540437	0.2439029	0.5479046	0.8657508
650	0.2543508	0.2145177	0.1979099	1.0267276	0.5611858	0.9755069	0.5446537	0.1063719	0.0022520	0.5680904	0.2311619	0.4891709	0.9677875
700	0.3065287	0.1897737	0.1615332	1.0686898	0.6294706	0.9915372	0.5748928	0.1002351	0.0017658	0.5435241	0.2720440	0.4800795	0.9584003
750	0.2933667	0.1588598	0.1790878	0.8250619	0.5695593	0.9404621	0.6281513	0.0864723	0.0009146	0.4513044	0.2168710	0.5377844	0.9727017
800	0.3376844	0.1469456	0.2263305	0.8908847	0.5474771	0.9544682	0.6617544	0.0916582	0.0026126	0.4657215	0.2709869	0.5008377	0.9321133
850	0.3166681	0.2035135	0.2060762	1.0042966	0.6369609	0.9647778	0.6480519	0.0723586	0.0032184	0.4855452	0.2455177	0.4302318	1.0671468
900	0.2951306	0.1953316	0.1788302	0.9351404	0.5567306	0.9269412	0.5587853	0.1195836	0.0018909	0.4788261	0.2182147	0.4384818	0.9737184
950	0.3051252	0.1724310	0.1762128	0.9296168	0.5612621	1.0241368	0.5220195	0.1015794	0.0016507	0.5672184	0.2498103	0.4400442	1.0181997
1000	0.2817008	0.1803187	0.2101385	1.0091894	0.5902989	1.0842137	0.5034911	0.1031407	0.0005254	0.4906221	0.3261712	0.4909026	0.9937882

0	0.3733158	0.1178535	0.1619800	0.9785411	0.7252006	1.0143694	0.6307295	0.0913271	0.0011528	0.4668029	0.4866856	0.5481668	0.8698960
50	0.2370749	0.1472373	0.1478262	0.9085646	0.6649338	0.7606299	0.5734598	0.0631015	0.0003073	0.2976739	0.5109528	0.7787396	0.9757660
100	0.2613987	0.2096001	0.1576665	0.8939356	0.5322266	0.5332455	0.6098667	0.0328988	0.0000000	0.2234008	0.4722109	0.9227150	0.8640172
150	0.2542259	0.3300096	0.1918308	0.7671484	0.3777281	0.3478551	0.8686209	0.0072135	0.0145250	0.2956406	0.5140356	0.9943573	0.8616353
200	0.4121461	0.5126057	0.3020270	0.6271549	0.2873241	0.2691823	0.9551808	0.0107839	0.0383164	0.3577393	0.5907623	0.9898245	0.8853033
250	0.5096354	0.7264997	0.4793872	0.4351502	0.1829905	0.2220691	1.0102124	0.0025403	0.0707105	0.3350149	0.5028077	1.0407176	0.8503003
300	0.6203928	0.9603132	0.6468089	0.3532828	0.1523579	0.2429077	0.7997843	0.0025619	0.1521504	0.2886695	0.5158217	0.9651214	0.8342831
350	0.6343375	0.9786750	0.7889544	0.3502539	0.1500675	0.2070603	0.6910578	0.0002523	0.1733006	0.3308298	0.5228787	1.0150356	0.7612747
400	0.7738940	0.9076129	0.9155653	0.3974325	0.1234247	0.2009736	0.5647194	0.0001486	0.1693396	0.3429057	0.5670849	0.9940562	0.7590534
450	0.7848498	0.9508273	0.9345133	0.3645452	0.1501966	0.1612842	0.6206568	0.0016961	0.2590774	0.3406464	0.4525313	0.9083967	0.7820820
500	0.8644962	0.9328441	0.9686036	0.3614097	0.1430034	0.1588333	0.5907494	0.0016352	0.2710079	0.2810185	0.4934209	0.8869170	0.7343613
550	0.7766553	1.0246348	0.8515765	0.2729897	0.1561543	0.3881479	0.5393385	0.0419103	0.3532387	0.6559583	0.2247416	0.7995519	0.7650619
600	0.6335404	0.9355570	0.8266327	0.5599459	0.2832641	0.6831750	0.4473154	0.0474968	0.1819892	0.7469853	0.3428840	0.6200609	0.7416862
650	0.4248921	0.6035686	0.6489580	0.7798359	0.4576398	0.9365785	0.3166569	0.0489429	0.0811116	0.7152807	0.4665850	0.6105195	0.9811530
700	0.3253388	0.3802180	0.4927866	0.8468544	0.5480671	1.0291719	0.3835105	0.0896165	0.0130642	0.5627703	0.4668979	0.4737160	1.0038048
750	0.2691715	0.2369868	0.2815955	0.8412835	0.6558535	1.0093287	0.5174659	0.0888633	0.0100885	0.4672989	0.3522280	0.4889839	0.9240745
800	0.2822209	0.2333136	0.1919583	0.8706528	0.6467275	1.0568430	0.5531436	0.1047604	0.0049714	0.5494361	0.3125263	0.6230466	0.9698829
850	0.2900647	0.1978416	0.1589737	0.9597815	0.5617162	0.9316438	0.5718191	0.1122729	0.0025778	0.4330784	0.2328037	0.5811191	0.9770054
900	0.2856780	0.1843408	0.1716090	0.9016078	0.5711276	0.9485708	0.5299426	0.1124807	0.0041364	0.5484798	0.1993047	0.5631807	1.0837930
950	0.3147317	0.1911544	0.1544043	0.9732552	0.5362497	0.9673117	0.6596798	0.0915658	0.0014825	0.5067289	0.1739893	0.5429458	1.0870461
1000	0.2916987	0.2065409	0.1519542	1.0288006	0.5610163	0.9442191	0.5892919	0.0795332	0.0004390	0.5222397	0.2756697	0.4744314	1.0497432

0	0.3733158	0.1178535	0.1619800	0.9785411	0.7252006	1.0143694	0.6307295	0.0913271	0.0011528	0.4668029	0.4866856	0.5481668	0.8698960
50	0.2642351	0.1479116	0.2064182	1.1203795	0.6125588	0.9789217	0.5363106	0.1149446	0.0014859	0.3176256	0.4851403	0.5530293	0.9325016
100	0.3475839	0.1599648	0.1946780	0.9357157	0.6548590	1.0267349	0.5604370	0.1112305	0.0031132	0.2290543	0.7255709	0.6105384	0.9799347
150	0.3721803	0.1700089	0.2104442	1.0085554	0.6586246	1.0066819	0.5672447	0.1266961	0.0024750	0.1758404	0.8115919	0.6382525	1.0497580
200	0.3335830	0.1456109	0.1911483	1.0102515	0.6198317	1.0060644	0.5744744	0.1598950	0.0009552	0.1895229	0.7752995	0.5668075	1.0038852
250	0.3067778	0.1500091	0.1936514	1.1018445	0.6061575	1.0442489	0.5157874	0.1588916	0.0011086	0.1895623	0.7466284	0.5773469	0.8973657
300	0.3558495	0.1324562	0.1703059	1.0695039	0.6647596	1.1419759	0.5659933	0.1533856	0.0072214	0.1466535	0.8251877	0.5468305	0.9808098
350	0.3806227	0.1205564	0.2399040	0.9856635	0.6670522	0.9959440	0.5246180	0.1548145	0.0051452	0.1945313	0.7079363	0.5808892	0.9301400
400	0.3644621	0.1220574	0.1889727	0.9814935	0.6936471	0.9735699	0.5129881	0.2015139	0.0023081	0.2118607	0.7665303	0.5626034	0.8967595
450	0.4569343	0.1330181	0.1859288	0.9791989	0.6430034	0.9062246	0.5736536	0.1864192	0.0047730	0.1630615	0.9067028	0.6006669	1.0404739
500	0.3904882	0.1498208	0.1315100	0.9310871	0.5986142	0.9910343	0.5524406	0.1416405	0.0039899	0.1584469	0.8780941	0.6521269	1.0665360
550	0.3890317	0.1512022	0.1251272	0.8223907	0.5850796	1.0260940	0.5531595	0.1501402	0.0028024	0.3047823	0.6352456	0.7189518	0.9986837
600	0.3692648	0.1757273	0.1340854	0.8972523	0.6273333	1.0973977	0.5738924	0.1514629	0.0019942	0.3857557	0.6115225	0.5569127	0.9585386
650	0.3305524	0.1312245	0.1558126	0.9653533	0.6631070	1.0914689	0.5632743	0.1321909	0.0000000	0.4194280	0.5261845	0.5452783	0.9636283
700	0.3163017	0.1407270	0.1635810	0.9872151	0.6787652	1.1520738	0.5262512	0.1307032	0.0023057	0.3526098	0.5176183	0.5716557	1.0324246
750	0.3589812	0.1625328	0.1736026	0.9385423	0.7191178	1.0974431	0.5116600	0.1157943	0.0015895	0.3415845	0.4701551	0.6114094	0.9906723
800	0.3256039	0.1666280	0.1739450	0.9360361	0.7083873	1.0482345	0.5793824	0.0967213	0.0007348	0.3983229	0.5044756	0.5759027	1.0052225
850	0.2876774	0.1678359	0.2292274	0.9101044	0.7434308	0.9752590	0.5174839	0.1450022	0.0003659	0.4798531	0.4244633	0.5632762	0.9439851
900	0.2913579	0.1859311	0.1910503	0.9610658	0.6034250	0.9876570	0.5815389	0.1175720	0.0034346	0.3950917	0.2652527	0.5181453	0.9865055
950	0.3205296	0.1337031	0.1940937	0.9159361	0.5934807	1.0076746	0.5689462	0.1246468	0.0016109	0.4349241	0.3247576	0.4155815	0.9293780
1000	0.2793545	0.1279687	0.1753998	1.0696566	0.5713602	0.9179736	0.6248540	0.1167910	0.0047909	0.5073228	0.2482612	0.4531868	0.9536955

0	0.3733158	0.1178535	0.1619800	0.9785411	0.7252006	1.0143694	0.6307295	0.0913271	0.0011528	0.4668029	0.4866856	0.5481668	0.8698960
50	0.2772681	0.0906356	0.0977672	0.9033304	0.6638007	0.9914953	0.5569219	0.1191276	0.0081613	0.4506228	0.7883281	0.5521187	0.5932820
100	0.2995291	0.1287460	0.0440425	0.8704525	0.6805835	0.9077558	0.5037713	0.1116941	0.0015692	0.4436605	0.7376684	0.6407729	0.3217084
150	0.2720249	0.1573447	0.0361058	0.8066806	0.6103478	0.8773314	0.5388374	0.1113016	0.0009674	0.4682431	0.7377863	0.6019714	0.2282409
200	0.2946693	0.1973618	0.0463275	0.8711400	0.5765882	0.8634924	0.5715865	0.1577061	0.0021399	0.5317037	0.7308474	0.6214763	0.1727048
250	0.3220137	0.2056967	0.0443087	0.8213042	0.5212327	0.9539967	0.5561391	0.1078928	0.0012682	0.5282745	0.8060756	0.5171473	0.1952523
300	0.2851012	0.1958722	0.0262712	0.6766952	0.5833927	0.9717220	0.6382550	0.0904855	0.0027384	0.4732668	0.6917252	0.5878125	0.2149924
350	0.2730061	0.2519813	0.0385138	0.6471833	0.5494132	1.0046812	0.5235875	0.1063708	0.0000697	0.4803782	0.6959747	0.6429337	0.1752156
400	0.2959361	0.2406227	0.0504722	0.7153642	0.5626901	1.0065390	0.4882547	0.0933142	0.0001204	0.4915727	0.7609454	0.5772350	0.2162236
450	0.2842866	0.2054325	0.0447111	0.7455756	0.6461260	0.8606007	0.5919382	0.1056029	0.0001297	0.5199059	0.7380136	0.6223545	0.1875279
500	0.2861605	0.2331770	0.0559316	0.8303106	0.5732360	0.8821948	0.5317782	0.1161392	0.0013861	0.6398699	0.6436406	0.6418681	0.1883062
550	0.2489663	0.2217464	0.1041699	0.7441958	0.5190784	0.9338636	0.5793689	0.0792037	0.0014405	0.6276498	0.2575432	0.6589833	0.6147283
600	0.2537718	0.2414145	0.1317787	0.9167437	0.5961610	1.0018860	0.5825958	0.0853182	0.0014420	0.5936805	0.1471735	0.5987649	0.9102038
650	0.2674567	0.1908609	0.1781956	0.9872555	0.6398843	1.0101248	0.6207799	0.0710608	0.0030563	0.5127489	0.2125108	0.4738913	0.9468646
700	0.2383503	0.1573440	0.1851542	0.9270252	0.6420532	0.9738549	0.4810961	0.0768392	0.0013567	0.4759337	0.1665140	0.5005951	0.9324080
750	0.2727074	0.1306921	0.2093792	0.9628918	0.6212701	0.9857764	0.4186755	0.0786360	0.0004314	0.5370376	0.0904916	0.4605479	1.0815273
800	0.2597000	0.1434960	0.2026605	0.9320092	0.5845273	0.9327672	0.4643879	0.0952406	0.0010349	0.5470173	0.1662259	0.3487637	0.9313575
850	0.2422196	0.1676273	0.2392736	1.0532515	0.5385111	0.9666128	0.5184750	0.1086599	0.0017942	0.5625875	0.1308227	0.3933079	0.9716170
900	0.3136049	0.1706261	0.1642616	1.1010528	0.5547009	1.0105556	0.4535270	0.1055705	0.0007269	0.4859997	0.1695772	0.3925859	0.9682559
950	0.3297571	0.1547234	0.1466537	0.9970918	0.5998936	0.9914568	0.5256981	0.0873061	0.0001992	0.4525565	0.2678719	0.4026278	0.9313026
1000	0.3165312	0.1579577	0.2266899	0.9205464	0.5926060	0.9435171	0.6251215	0.0862406	0.0012550	0.4496289	0.3844470	0.4429044	0.9633734

0	0.3733158	0.1178535	0.1619800	0.9785411	0.7252006	1.0143694	0.6307295	0.0913271	0.0011528	0.4668029	0.4866856	0.5481668	0.8698960
50	0.3142276	0.1138262	0.1475098	0.9119588	0.6375945	1.0443759	0.4898828	0.1241239	0.0057488	0.4086011	0.4610685	0.5688794	1.0319979
100	0.3343752	0.1491871	0.1560791	0.8605459	0.7367093	1.0333794	0.4893015	0.1167390	0.0060078	0.4108510	0.3448291	0.5596093	1.0061559
150	0.3109834	0.1758708	0.2417335	0.9326201	0.8668137	0.9991518	0.4757832	0.1033453	0.0013180	0.4472691	0.3082939	0.4491583	1.0039101
200	0.2976069	0.2030048	0.2275588	0.9165568	0.9633668	1.0132675	0.5304228	0.1155538	0.0034767	0.4688235	0.3156219	0.4918167	0.9514769
250	0.3079565	0.1989255	0.1609494	0.9513155	0.9871866	0.9449721	0.5276338	0.1538936	0.0011101	0.4441407	0.2986166	0.4313295	1.1288596
300	0.3023368	0.1518934	0.1423228	0.9741487	0.9060653	0.8558629	0.5417128	0.1256896	0.0038585	0.5091295	0.2501832	0.4847055	1.0057546
350	0.2766811	0.1675429	0.1767372	0.9895657	0.9421484	0.9269925	0.5796017	0.1308216	0.0005617	0.5532714	0.2390089	0.5439657	1.0058981
400	0.2820394	0.1677226	0.1556690	0.9849676	0.9173632	1.0039105	0.6024237	0.1039762	0.0027062	0.6312834	0.1797232	0.4631345	0.9305858
450	0.2941143	0.1350136	0.1663056	1.0113724	1.0048683	0.9938739	0.5074666	0.0908869	0.0039593	0.5308954	0.2451109	0.4426855	1.0159026
500	0.2713581	0.1352885	0.1915797	0.9524011	0.9928492	0.9229158	0.6381352	0.1007690	0.0071652	0.4301427	0.2748196	0.4190718	0.9834533
550	0.2346480	0.1663514	0.1624124	0.9192242	0.8335831	0.9532852	0.5407622	0.0959253	0.0057635	0.5152484	0.1767517	0.4127003	1.0035074
600	0.2580499	0.1431867	0.1819887	0.9744537	0.6735902	1.0176783	0.5220478	0.0499972	0.0029490	0.5273631	0.1602329	0.3894637	1.0509974
650	0.2950093	0.1181004	0.1788729	1.1061692	0.5528910	0.9415887	0.5467153	0.0813787	0.0012735	0.4526853	0.1591400	0.3806401	0.9873709
700	0.2910538	0.1245599	0.1930060	1.0242599	0.5649789	1.0354061	0.6285312	0.0842342	0.0033587	0.4549191	0.2167204	0.4309603	0.9830840
750	0.3208688	0.1277131	0.1956157	1.0828462	0.6133356	1.0253301	0.5550706	0.0821496	0.0041557	0.4058774	0.2949167	0.4230180	1.0004819
800	0.3190859	0.1492534	0.2290430	1.0590738	0.5912077	0.9821804	0.6396788	0.1021225	0.0011357	0.4890142	0.3181457	0.4791746	1.0221138
850	0.3328739	0.1527432	0.1806144	1.0450435	0.6235487	0.9464732	0.6455793	0.1132274	0.0015917	0.4665763	0.3294746	0.4799700	0.9554987
900	0.3281793	0.1317156	0.1944020	1.0765278	0.6054387	0.8749298	0.6199942	0.1270894	0.0007017	0.4780579	0.3180722	0.5405031	0.9865276
950	0.3538749	0.1231913	0.2462459	0.9724732	0.6173881	0.8123470	0.5903873	0.1054196	0.0003463	0.5197106	0.2896989	0.4781381	1.0251241
1000	0.3740119	0.1861745	0.1708036	0.9333983	0.5814269	0.9669126	0.6376454	0.0706522	0.0000000	0.5545215	0.2942034	0.5402735	0.9496835

0	0.3733158	0.1178535	0.1619800	0.9785411	0.7252006	1.0143694	0.6307295	0.0913271	0.0011528	0.4668029	0.4866856	0.5481668	0.8698960
50	0.2806497	0.1541445	0.1541629	0.9053524	0.6713116	0.9878980	0.5856304	0.1216892	0.0015639	0.3826845	0.4711099	0.5991098	1.0041386
100	0.1645165	0.1977142	0.1728273	0.9261731	0.6669069	1.0033800	0.5988095	0.1513016	0.0074483	0.2082649	0.2849189	0.7949074	1.1213025
150	0.0515887	0.1897956	0.1991969	0.9931364	0.6078576	0.9727869	0.5632254	0.1251162	0.0061788	0.1514376	0.1173773	0.8473668	1.0149064
200	0.0193974	0.1867208	0.1946101	0.8771450	0.3511989	1.0263180	0.6259456	0.1318864	0.0043776	0.1261973	0.1266672	0.8731110	0.9882333
250	0.0125900	0.1447886	0.2229762	0.9962263	0.2056437	1.0684239	0.5153086	0.1946483	0.0007747	0.0937846	0.0624191	0.7524125	1.0106517
300	0.0049763	0.1240625	0.1905599	0.9343457	0.1122924	1.0380279	0.5570535	0.1928360	0.0055368	0.1191269	0.0613885	0.7041589	0.9468725
350	0.0053542	0.1296554	0.1935809	1.0788925	0.0635428	1.0178809	0.5761382	0.2363390	0.0028244	0.1023071	0.0886372	0.6396378	0.8531663
400	0.0004526	0.1090204	0.1683407	1.0048775	0.0487185	1.0797276	0.6479866	0.1959519	0.0073194	0.1312869	0.1108144	0.6067816	0.9124703
450	0.0015515	0.1263578	0.2313397	0.9535279	0.0335011	1.0771305	0.6506118	0.2264872	0.0113980	0.1412110	0.1094884	0.5778828	0.9503138
500	0.0006874	0.1459610	0.1822858	1.0059682	0.0292258	0.9727008	0.6117010	0.2029356	0.0039020	0.2182364	0.1290374	0.5575885	0.9886195
550	0.1018172	0.1102649	0.2060701	1.0320553	0.0693310	1.0082378	0.6530064	0.1942982	0.0019704	0.5768668	0.0643204	0.5139999	0.9796808
600	0.1489340	0.1542169	0.1641771	1.0009689	0.1690821	1.0127673	0.6024589	0.1848344	0.0016984	0.5696603	0.0559151	0.3554363	0.9616313
650	0.2512986	0.1681192	0.1791984	0.9366018	0.3340260	0.9783410	0.5964747	0.1506418	0.0036330	0.5668265	0.0885449	0.2811133	1.1659995
700	0.2776586	0.1506264	0.2503485	0.9741122	0.4887487	0.9749257	0.5326103	0.1452484	0.0008681	0.5005203	0.1583212	0.3151734	1.0573876
750	0.2576650	0.1204202	0.1385062	0.9691739	0.6047824	1.0257523	0.5445529	0.1001524	0.0000000	0.4872513	0.1748963	0.3449494	1.0755509
800	0.2907425	0.1515173	0.1736871	0.9057556	0.5599611	0.8688758	0.5078578	0.0939443	0.0000454	0.4999534	0.1502123	0.3565210	0.9813060
850	0.3740024	0.1808965	0.1642787	1.0365473	0.4705755	0.8848543	0.7065687	0.1161059	0.0027144	0.5386119	0.1755422	0.3717280	0.9386253
900	0.3407405	0.1547545	0.1879426	0.9979772	0.4381912	0.9244996	0.6341502	0.0725245	0.0004755	0.4787766	0.2183128	0.4043013	0.9857124
950	0.3404221	0.1829784	0.1713697	0.9724264	0.5205919	0.9010156	0.5752137	0.0795789	0.0022000	0.5286731	0.3743708	0.5059942	1.0645789
1000	0.2841416	0.1738611	0.1728451	1.0155786	0.5202750	0.9638000	0.5481513	0.1149474	0.0029422	0.4713197	0.2896197	0.4795505	1.1237490

0	0.3733158	0.1178535	0.1619800	0.9785411	0.7252006	1.0143694	0.6307295	0.0913271	0.0011528	0.4668029	0.4866856	0.5481668	0.8698960
50	0.2945363	0.0999269	0.1998599	1.0751315	0.6589916	0.7862233	0.5649562	0.1136459	0.0008792	0.4861378	0.2387430	0.8095865	0.9871986
100	0.3011460	0.1123226	0.2058508	0.8818837	0.6350941	0.6145773	0.6426535	0.0928061	0.0074553	0.6612577	0.1465205	0.8649420	1.0239907
150	0.3383143	0.1767542	0.2049362	0.8879526	0.6495311	0.5697077	0.7299804	0.0733864	0.0003163	0.6178958	0.1492228	0.8114033	1.0323281
200	0.2198414	0.1954724	0.2505109	0.8589988	0.5958437	0.5436933	0.6418039	0.0641818	0.0031184	0.7718552	0.1025291	0.7942673	0.9738171
250	0.1941565	0.2301917	0.2099284	0.7715402	0.5763800	0.5135783	0.7599929	0.0698559	0.0066976	0.7484943	0.0843901	0.7810343	1.0797519
300	0.2056472	0.2649354	0.2496603	0.7192242	0.5644871	0.5157052	0.8183081	0.0600536	0.0043519	0.7387295	0.0674464	0.7887457	1.0015577
350	0.2023644	0.3055261	0.2371320	0.7785839	0.6076718	0.4683816	0.8706097	0.0748865	0.0036171	0.8150396	0.0856976	0.7350105	1.0726245
400	0.2419169	0.2890305	0.2303653	0.7926228	0.5935523	0.4614229	0.8296654	0.0514812	0.0069850	0.8862539	0.0791423	0.6557459	1.0406605
