"Time"	G4	G3	G14	G13	G1	G12	G0	G11	G10	G8	G7	G6	G5
150	0.1066304	0.0721233	0.0045818	0.2982348	0.0300654	0.8541827	0.7870991	0.1324206	0.3577043	0.1581162	0.0877168	0.6206946	0.2285135
200	0.1693690	0.0315515	0.0002788	0.3444962	0.0398143	0.8577032	0.7063203	0.1613963	0.2892606	0.1818527	0.0839967	0.5185798	0.2144612
250	0.2028094	0.0137971	0.0006348	0.3158205	0.0380857	0.8960555	0.6788195	0.1850986	0.3286165	0.1715348	0.0875006	0.4446036	0.2107782
300	0.2376841	0.0305821	0.0005277	0.3731596	0.0842448	0.8276059	0.6278287	0.1404632	0.2467160	0.1742428	0.0929554	0.4637683	0.1772156
350	0.3004082	0.0551269	0.0014606	0.4688918	0.1281303	0.8390514	0.6694345	0.1189792	0.2298530	0.2587422	0.1047181	0.4659128	0.1473395
400	0.2748594	0.0310613	0.0046771	0.4466441	0.1109262	0.8068190	0.6252395	0.1642436	0.2894851	0.3036705	0.1375210	0.4851831	0.0855561
450	0.2404191	0.0638148	0.0009504	0.4738018	0.1552967	0.6945942	0.6013895	0.1850038	0.4400755	0.2927229	0.1438726	0.3845332	0.0882103
500	0.1975966	0.0638040	0.0004558	0.5334475	0.1642909	0.7719571	0.6413002	0.2395212	0.5023822	0.3375838	0.0887190	0.4320107	0.1245745
550	0.1814263	0.0649647	0.0718775	0.6212787	0.2228497	0.7322885	0.6763731	0.2256072	0.6964239	0.3730479	0.2780108	0.4686710	0.1312113
600	0.1555646	0.0699981	0.0727249	0.7217284	0.2020274	0.8249285	0.7888569	0.3011966	0.7089285	0.3319776	0.3648223	0.4989473	0.1164969
650	0.1326437	0.0887210	0.0923940	0.6076896	0.1857365	0.8781512	1.0120558	0.2823761	0.8102311	0.3269679	0.4695941	0.5164092	0.1874925
700	0.1173713	0.0528375	0.1093137	0.7038825	0.1532103	0.8750073	1.0012735	0.2630866	0.8436265	0.2814776	0.4674310	0.5775542	0.1896864
750	0.0986423	0.0299036	0.0952979	0.8027736	0.1202515	0.8369419	1.0402281	0.2913707	0.7501116	0.2894594	0.4110793	0.5919775	0.1784340
800	0.0767054	0.0661666	0.1045593	0.7279475	0.0994827	0.7724551	1.0626138	0.2113688	0.7945979	0.3040158	0.4197197	0.6160200	0.1944498
850	0.0808671	0.0567189	0.0898702	0.7556911	0.1150260	0.8089436	1.0955000	0.2247015	0.7575144	0.3008319	0.4611722	0.6211826	0.2112790
900	0.0878032	0.0671843	0.0906763	0.7316310	0.1245968	0.7181304	1.0228412	0.2203752	0.6709403	0.3009010	0.4194480	0.6110882	0.2051000
950	0.0851188	0.0677171	0.1084964	0.7296117	0.1087927	0.8497759	1.0003519	0.2669714	0.7074703	0.3123858	0.4229643	0.6389323	0.2018025
1000	0.0874536	0.0834220	0.1001024	0.7330360	0.1571863	0.9120122	0.9888408	0.2289269	0.6935359	0.2433868	0.4193414	0.7182599	0.2007021

0	0.1171507	0.0364029	0.1059937	0.7253899	0.1239304	0.8957608	0.9503957	0.1939996	0.5886859	0.2468802	0.5047947	0.7197759	0.2157490
50	0.0917027	0.0444798	0.1224351	0.5892285	0.1153651	0.9366326	0.9328436	0.1717597	0.6414083	0.1871734	0.4766362	0.7323728	0.1336591
100	0.0605842	0.0549120	0.0874510	0.6505447	0.1074436	0.9699789	0.9457309	0.1355739	0.4610497	0.2110196	0.4379329	0.7625588	0.1307932
150	0.0366563	0.0735934	0.0878999	0.6449441	0.1078709	0.9779964	1.1167252	0.1186834	0.3338944	0.2455092	0.4783486	0.6761925	0.1752462
200	0.0342291	0.0682504	0.0716390	0.6136897	0.0875484	0.8935093	1.0436618	0.1073837	0.3190931	0.2435927	0.4840585	0.6689945	0.1311097
250	0.0117373	0.0530029	0.1268817	0.6351177	0.1103524	0.8943816	1.0349663	0.0953037	0.3333608	0.2587029	0.4536895	0.7399885	0.1341210
300	0.0044762	0.0679313	0.1173933	0.6513861	0.0706065	0.9505257	1.0287106	0.0939699	0.2963369	0.2287178	0.4097898	0.6671268	0.1479116
350	0.0095622	0.0466925	0.1097869	0.6599968	0.0975097	1.0105830	0.9989847	0.0863584	0.3619562	0.2409502	0.3795420	0.6420576	0.1842328
400	0.0026662	0.0376637	0.1071079	0.5397808	0.1191647	1.0137848	0.9519122	0.0788948	0.3869724	0.2671824	0.3787444	0.6848883	0.2358322
450	0.0019105	0.0324677	0.0971731	0.6382129	0.1190922	0.9830574	0.8807461	0.0916803	0.4269548	0.2600608	0.3809050	0.6922465	0.2266720
500	0.0063107	0.0479184	0.1022755	0.5539486	0.0960026	0.9525808	0.9920051	0.1179658	0.4063465	0.2406821	0.3589844	0.5750246	0.1498181
550	0.0304721	0.0455956	0.0946912	0.6996274	0.1077928	0.8750123	0.9576528	0.1218913	0.4491737	0.2384279	0.3960893	0.6639886	0.1722418
600	0.0761324	0.0566572	0.0939243	0.7034595	0.1228303	0.9050308	0.9966784	0.1534020	0.4542938	0.2715079	0.4237816	0.6400255	0.1651645
650	0.0770989	0.0549996	0.0962215	0.6447623	0.1177722	0.9266718	1.0071029	0.2002523	0.5273916	0.2547775	0.4116088	0.6247349	0.1692219
700	0.0651930	0.0385244	0.1027607	0.5880270	0.1153676	0.9271344	0.9228405	0.2032213	0.5325624	0.2686201	0.4907912	0.6924866	0.2123634
750	0.0953477	0.0294819	0.1160572	0.6602296	0.1576999	0.9394976	0.9158582	0.2407055	0.6295542	0.2647334	0.4392444	0.7552148	0.1765732
800	0.1082202	0.0369035	0.1047861	0.6051687	0.1083122	0.9824688	0.9630660	0.2683210	0.6501570	0.2662947	0.4571441	0.7456635	0.1974045
850	0.0997422	0.0471204	0.0847755	0.5697265	0.1083918	0.9529798	0.9357478	0.2272290	0.6375478	0.2384674	0.4048629	0.7703393	0.2323904
900	0.0870801	0.0509907	0.1085725	0.5941689	0.1229338	0.9354090	1.0206003	0.2232304	0.6927270	0.2907803	0.4424403	0.7789080	0.2265183
950	0.0828860	0.0564462	0.1068525	0.5932418	0.1530183	0.9478314	1.0664152	0.2053318	0.6739912	0.3142413	0.4560385	0.7147314	0.2226773
1000	0.0612178	0.0567400	0.0843240	0.6327661	0.1620534	0.9468214	0.9462459	0.2686100	0.7025260	0.2481155	0.4746198	0.6984139	0.1638039

0	0.1171507	0.0364029	0.1059937	0.7253899	0.1239304	0.8957608	0.9503957	0.1939996	0.5886859	0.2468802	0.5047947	0.7197759	0.2157490
50	0.0863272	0.0310041	0.0993978	0.5231377	0.1132049	0.8745287	0.9219835	0.2130474	0.6935153	0.2440484	0.4462939	0.6881339	0.1557980
100	0.1144047	0.0525499	0.1121679	0.3310194	0.1034743	0.9109682	0.9299189	0.1805150	0.7179222	0.2293567	0.4392861	0.6892713	0.1578280
150	0.1181156	0.0485536	0.1052934	0.2220047	0.1347575	0.8640795	0.9114593	0.1675420	0.6606240	0.2796898	0.4183700	0.6574278	0.1925012
200	0.1146619	0.0418274	0.1074267	0.1939388	0.1425129	0.8683832	0.9998570	0.1549795	0.6619224	0.2615359	0.4942126	0.6648422	0.2116121
250	0.1084703	0.0753310	0.0915774	0.2243775	0.1404058	0.8442116	0.9917022	0.1580466	0.6002863	0.2800343	0.5307177	0.6960175	0.1808616
300	0.0997429	0.0342072	0.0793535	0.1724113	0.1127528	0.8882363	1.1034816	0.1601377	0.5948402	0.2977592	0.5177761	0.6368860	0.2020947
350	0.1110952	0.0368325	0.1087551	0.1370457	0.0974929	0.8160400	1.0884635	0.1645098	0.6125385	0.2814301	0.4946833	0.7777331	0.1779021
400	0.1238332	0.0421625	0.0981409	0.1742024	0.1352151	0.8806168	0.9359660	0.1601258	0.6092114	0.2600021	0.4733146	0.7293241	0.1701770
450	0.1462977	0.0442481	0.1186877	0.1745844	0.1545201	0.7896005	1.0142835	0.1193856	0.5102623	0.2280145	0.4725932	0.6849344	0.1798179
500	0.1211413	0.0726929	0.0835217	0.1609425	0.1407166	0.8733998	0.9682121	0.1217544	0.4917882	0.2816244	0.5177664	0.7174077	0.1579944
550	0.1193755	0.0663231	0.0937704	0.3811778	0.1280445	0.9275039	0.9838207	0.1624531	0.6475097	0.2914467	0.5445122	0.6745447	0.1666022
600	0.1314160	0.0495758	0.1337356	0.5341231	0.1232082	0.9237413	0.9951236	0.2208841	0.6116365	0.3170600	0.5122359	0.6467930	0.1784155
650	0.0851614	0.0453176	0.1312180	0.6043831	0.1422219	0.9726326	0.9507892	0.1913158	0.5672067	0.2361850	0.4683264	0.7003899	0.1923490
700	0.0919735	0.0097104	0.1201884	0.6628340	0.1395766	0.8981670	0.9284935	0.2015005	0.5707399	0.2714444	0.4602809	0.7843554	0.1874228
750	0.0910230	0.0536512	0.1232810	0.5422732	0.1183325	0.9181862	0.9240984	0.1752864	0.6420694	0.2811723	0.4548594	0.6607430	0.1764983
800	0.0943076	0.0850515	0.1014696	0.5369111	0.1106733	0.9316554	0.9510080	0.2663677	0.7353384	0.2763301	0.4217374	0.6555589	0.1775391
850	0.0568634	0.0549128	0.1183100	0.6303133	0.1058081	0.9285242	1.0882023	0.2395732	0.7996552	0.3073793	0.3866415	0.6816800	0.1836517
900	0.0668137	0.0388061	0.1217325	0.6197183	0.1087124	0.9789775	1.1394001	0.2280190	0.7866916	0.2696656	0.4333067	0.6798023	0.2162912
950	0.0735650	0.0347460	0.1411143	0.6366593	0.0915898	0.9627251	1.0832632	0.2503579	0.6983286	0.2574167	0.4204627	0.7430108	0.2146543
1000	0.0623604	0.0403305	0.1146934	0.6687610	0.1044334	0.9106741	1.0328852	0.2419571	0.7119898	0.2670343	0.4246971	0.6672656	0.1776380

0	0.1171507	0.0364029	0.1059937	0.7253899	0.1239304	0.8957608	0.9503957	0.1939996	0.5886859	0.2468802	0.5047947	0.7197759	0.2157490
50	0.1144110	0.0451764	0.0889108	0.4502983	0.1016214	0.9792080	0.9373762	0.1887931	0.6122216	0.2612857	0.4670537	0.7934804	0.2051811
100	0.0886984	0.0495694	0.0926312	0.2147777	0.0987863	0.8438259	0.9361026	0.2145144	0.6008444	0.2163697	0.4539234	0.8767443	0.2021672
150	0.0825382	0.0329996	0.0876560	0.1811743	0.1436048	0.8749100	1.0419362	0.2440060	0.5448884	0.2292147	0.4011819	1.0210451	0.1729696
200	0.0922134	0.0612754	0.0913583	0.1709637	0.1254611	0.9179724	0.9606727	0.1899434	0.5829151	0.2483341	0.4765413	0.9698499	0.1407608
250	0.1019192	0.0507622	0.1034866	0.1749728	0.1039717	0.8722824	0.9579946	0.2019360	0.5467394	0.2754953	0.4830115	0.9307582	0.1321594
300	0.1006817	0.0278020	0.0959211	0.1615541	0.1511125	0.8147418	1.0286273	0.1724015	0.5962876	0.2668083	0.4211516	0.9369123	0.1422613
350	0.0764795	0.0779953	0.1028122	0.2042997	0.1227070	0.8900549	0.9662215	0.2072304	0.6420157	0.2872430	0.3721400	1.0183236	0.1347845
400	0.0741775	0.0322402	0.0697895	0.1758843	0.0999085	0.8577228	1.0257059	0.2024451	0.6238243	0.2736553	0.3664799	1.0806247	0.1063787
450	0.0830842	0.0725998	0.1051814	0.2422196	0.1128932	0.9537893	0.9763717	0.2332539	0.6998510	0.3066317	0.3951723	1.0429110	0.1070535
500	0.1024057	0.0261522	0.1041254	0.1811202	0.1367187	0.8470212	1.0675433	0.2854072	0.8409263	0.2684083	0.4382244	1.1194912	0.1223786
550	0.0921788	0.0566529	0.1134782	0.3322439	0.1421470	0.8916663	1.0816432	0.2534089	0.7997703	0.2742144	0.4486589	0.9202537	0.1127282
600	0.0998710	0.0398226	0.0908639	0.5443313	0.1918006	0.8891615	1.0649927	0.1891205	0.7160073	0.2919532	0.4329099	0.8505083	0.0969889
650	0.1017051	0.0365427	0.1050975	0.6454886	0.1483652	0.8856371	1.1270331	0.2048060	0.7181062	0.2598547	0.3837561	0.7164249	0.1238103
700	0.0908682	0.0692289	0.0935413	0.7512846	0.1343114	0.9122242	0.9814063	0.2197874	0.7314847	0.2512928	0.4304366	0.5978054	0.1469109
750	0.0833756	0.0485735	0.0828233	0.7354717	0.1136468	0.8965723	0.9831079	0.2203368	0.6289096	0.2283424	0.5050336	0.5691665	0.2102233
800	0.0722644	0.0754311	0.1072824	0.7697984	0.0963857	0.8817048	0.9699148	0.2067080	0.6061520	0.2817346	0.4655190	0.7539030	0.2295019
850	0.0732089	0.0496230	0.0838085	0.7411850	0.1330862	0.9294129	1.0032738	0.2144910	0.5755621	0.2328337	0.3970344	0.6561576	0.2476399
900	0.0913725	0.0539497	0.0741576	0.6177672	0.1545841	0.9560135	0.9794447	0.1734670	0.6527449	0.2969078	0.4130527	0.6974027	0.2288188
950	0.0909075	0.0269818	0.1155694	0.6219620	0.0886864	0.9252695	0.9873339	0.1994369	0.6786709	0.2536603	0.4273216	0.6539525	0.2156277
1000	0.0912632	0.0350663	0.1060550	0.6135829	0.1178580	1.0098870	1.0027527	0.2181473	0.6259379	0.2904118	0.3986374	0.6534523	0.2069125

0	0.1171507	0.0364029	0.1059937	0.7253899	0.1239304	0.8957608	0.9503957	0.1939996	0.5886859	0.2468802	0.5047947	0.7197759	0.2157490
50	0.1060097	0.2620443	0.1209874	0.6500387	0.0692130	0.8794585	0.9567011	0.2276705	0.6269384	0.2922830	0.4765692	0.7417735	0.2476622
100	0.0906628	0.5141504	0.0986249	0.7164195	0.0338539	0.9810683	0.9988609	0.2481704	0.6912994	0.2964173	0.5789214	0.7767993	0.2276129
150	0.0945476	0.5630364	0.1088210	0.5971550	0.0214348	0.9410084	0.8882273	0.3004414	0.7677193	0.2842455	0.4669913	0.7909584	0.2155461
200	0.0739273	0.5798935	0.0822976	0.5358498	0.0193189	1.0199830	0.9007447	0.2986741	1.0765060	0.3183770	0.4708342	0.7590730	0.1857408
250	0.0822779	0.6427464	0.1104639	0.5810123	0.0111970	1.0105544	0.9973334	0.2831786	1.0137705	0.2235433	0.4246740	0.7676966	0.1920285
300	0.1007938	0.6865856	0.0940649	0.5189130	0.0182851	0.9520753	1.0171298	0.3011917	0.9529721	0.2333595	0.4961189	0.6718513	0.1977560
350	0.1150679	0.7953657	0.1081958	0.5296715	0.0222426	0.9287582	0.9735393	0.1982876	0.7780611	0.1988312	0.4881713	0.8027447	0.2121576
400	0.1162484	0.8454053	0.1236711	0.6554433	0.0256079	1.0114972	1.0201894	0.2259026	0.8144498	0.2094206	0.4232987	0.8109680	0.1612569
450	0.1119676	0.7237089	0.1095277	0.5814529	0.0204469	1.1439450	1.0687437	0.1557247	0.8895902	0.2619740	0.5034924	0.6655242	0.1426283
500	0.1103203	0.6993722	0.1106523	0.5183434	0.0246245	1.0506601	0.8760173	0.1622535	0.7407427	0.2528837	0.4757713	0.6794514	0.1935059
550	0.0927934	0.4148208	0.1078547	0.6259335	0.0644252	0.9971339	1.0011155	0.1580164	0.6264843	0.2120267	0.4810326	0.6066306	0.1885928
600	0.0998983	0.1820290	0.1466044	0.5419352	0.0856394	0.8455820	1.0807224	0.1566494	0.4806813	0.2075219	0.4500680	0.6694835	0.2255859
650	0.0516393	0.0866911	0.0864761	0.6116790	0.1066697	0.8988838	1.0320533	0.1909390	0.4082049	0.2243792	0.4598438	0.6881827	0.2396126
700	0.0758551	0.0692483	0.0824750	0.6232199	0.1242150	0.9082545	1.0406140	0.1824731	0.4601536	0.2401117	0.4430889	0.7774500	0.2357705
750	0.1056519	0.0599109	0.1184554	0.6594496	0.1247924	0.9127249	1.0276136	0.2040968	0.5280268	0.2028476	0.4599742	0.7160134	0.2241911
800	0.1084548	0.0710379	0.0971269	0.7031852	0.1258788	0.8495238	1.0056398	0.1657954	0.4203881	0.1996096	0.4041210	0.7363386	0.1718894
850	0.0881482	0.0268651	0.1243487	0.7050415	0.0901865	0.8741099	0.9954539	0.1819956	0.4681343	0.2511447	0.4142473	0.6639122	0.1677209
900	0.0967682	0.0432356	0.0908992	0.7312617	0.0902473	0.8910105	0.9811478	0.2300096	0.5144683	0.2961615	0.4178175	0.6896476	0.1987574
950	0.0776088	0.0497766	0.0906130	0.7320401	0.1354376	0.9287559	0.9774682	0.2429202	0.5881509	0.3000325	0.4109711	0.6938009	0.1470938
1000	0.0854897	0.0329971	0.0802023	0.7262465	0.0873553	0.8604268	0.9104312	0.2303087	0.6980938	0.2534985	0.4320542	0.6666085	0.2242649

0	0.1171507	0.0364029	0.1059937	0.7253899	0.1239304	0.8957608	0.9503957	0.1939996	0.5886859	0.2468802	0.5047947	0.7197759	0.2157490
50	0.0885343	0.2814698	0.1021399	0.6904196	0.1541551	0.9093695	0.8935569	0.1907740	0.7005264	0.2540203	0.4408450	0.6827652	0.1529843
100	0.1007987	0.6070450	0.1217862	0.6840458	0.1716833	0.8802764	0.8161274	0.1954803	0.6205400	0.2626109	0.4627920	0.6717654	0.1782588
150	0.0937774	0.5665596	0.1345295	0.6878389	0.1513072	0.8158470	0.7774495	0.1833268	0.5473987	0.2890672	0.4402096	0.7496142	0.1519101
200	0.1333650	0.6166578	0.1097423	0.7339591	0.1763364	0.9738009	0.8674650	0.1638459	0.5564386	0.2731915	0.4132873	0.6780208	0.1688630
