G4	G3	G2	G1	G12	G0	G11	G10	G9	G8	G7	G6	G5
0.0000000	0.7366256	0.6076706	0.0280140	0.0158014	0.0000000	0.4077415	0.1621607	0.1620296	0.5984267	0.0322270	0.1863285	0.7437287
0.6887718	0.5976730	0.5895707	0.0301970	0.0143024	0.0000000	0.7286110	0.5305255	0.4766839	0.0000000	0.0485523	0.1454624	0.6023519
0.0000000	0.0952372	0.0743445	0.6327398	0.0166022	0.7046267	0.4341424	0.0402217	0.0010746	0.4955857	0.0000000	0.0243753	0.6476702
0.0000000	0.0958823	0.1059070	0.7329583	0.0079910	0.6679805	0.3829752	0.0227195	0.0000909	0.5799032	0.0381993	0.0000000	0.6523502
0.0000000	0.1490471	0.1250637	0.5445404	0.0348162	0.7019607	0.3680039	0.0381281	0.0000693	0.5679552	0.0288877	0.1621156	0.0000000
0.4012930	0.0000000	0.4048226	0.0249319	0.0088889	0.0000000	0.3434227	0.1365447	0.1739781	0.7089338	0.0174198	0.1336528	0.8063988
0.3940618	0.5616074	0.0000000	0.0233551	0.0208641	0.0000000	0.3813974	0.1588088	0.1394795	0.5806167	0.0626713	0.1352092	0.5848414
0.4422908	0.7098115	0.6078592	0.0000000	0.0190101	0.0000000	0.4384813	0.1572218	0.1749332	0.6283849	0.0446301	0.1371592	0.5977146
0.3335456	0.6591945	0.7060127	0.0515071	0.0000000	0.0000000	0.3721888	0.1921901	0.1112020	0.6492166	0.0650229	0.1483752	0.6870740
0.3164690	0.5453212	0.5350328	0.0240543	0.0133709	0.0000000	0.0000000	0.2800913	0.1654594	0.6512789	0.0342747	0.1575203	0.6521881
0.3685042	0.7493453	0.6445158	0.0332580	0.0329217	0.0000000	0.3461304	0.0000000	0.1762601	0.5726507	0.0289726	0.1482057	0.6383408
0.3250086	0.5954082	0.5616679	0.0192296	0.0187701	0.0000000	0.6925630	0.1128270	0.0000000	0.7659286	0.0801193	0.1167094	0.7067471
0.4206378	0.6849770	0.7356634	0.0195814	0.0173142	0.0000000	0.3342100	0.2349874	0.2281343	0.6380827	0.0000000	0.0316824	0.6737721
