"Time"	G0	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15
500	0.0895242	0.9202673	0.8768212	0.5294364	0.7076949	0.5927666	0.9079568	0.2757228	0.8604239	0.3186275	0.2137899	0.3124423	0.5060571	0.1757629	0.3723669	0.4799957
550	0.8995483	0.8119664	0.7672131	0.3437782	0.5379960	0.3982198	0.9178529	0.3006187	0.3977700	0.3989969	0.2360332	0.5805016	0.5027480	0.3530517	0.4528027	0.4506091
600	0.9889173	0.6179333	0.5513642	0.4287325	0.3500600	0.3005612	0.9500760	0.3884532	0.2663438	0.5699777	0.4892228	0.7049257	0.3752248	0.2601302	0.4904391	0.4599342
650	0.9987773	0.4932727	0.4422029	0.3904478	0.2376903	0.3091198	0.9725168	0.4642358	0.1919507	0.6697916	0.6988884	0.7131887	0.2703619	0.2345082	0.5252297	0.5411058
700	0.9998651	0.4145970	0.3801670	0.2719032	0.1650806	0.3500812	0.9838749	0.5075157	0.1354745	0.7202922	0.7955520	0.6932237	0.2108598	0.2449346	0.5591497	0.6550417
750	0.9999851	0.3573396	0.3028635	0.1651526	0.1153389	0.3955183	0.9896571	0.5230652	0.0975197	0.7513397	0.8298694	0.6704858	0.1743540	0.2640829	0.5826489	0.7565419
800	0.9999984	0.2959967	0.1926552	0.0949382	0.0807984	0.4357035	0.9930317	0.5233606	0.0747394	0.7705100	0.8382794	0.6520331	0.1478896	0.2807160	0.5971810	0.8260134
850	0.9999998	0.2148962	0.0949320	0.0523740	0.0574408	0.4678646	0.9952553	0.5184102	0.0615759	0.7809392	0.8375430	0.6391035	0.1270961	0.2926081	0.6088854	0.8683276
900	1.0000000	0.1425988	0.0417063	0.0282444	0.0422433	0.4918555	0.9967726	0.5131828	0.0538989	0.7860541	0.8344264	0.6307955	0.1110890	0.3011688	0.6208925	0.8933737
950	1.0000000	0.1036564	0.0206046	0.0166290	0.0326699	0.5086995	0.9977807	0.5092278	0.0493265	0.7884426	0.8313688	0.6257110	0.0995443	0.3080649	0.6330366	0.9080032
1000	1.0000000	0.0878906	0.0136140	0.0117222	0.0267659	0.5199365	0.9984210	0.5065898	0.0465688	0.7895535	0.8290391	0.6226690	0.0917662	0.3140846	0.6440756	0.9162222

0	1.0000000	0.0791398	0.0106092	0.0084817	0.0177152	0.5385636	0.9993771	0.5020880	0.0424069	0.7906615	0.8248248	0.6182082	0.0791696	0.3345951	0.6737128	0.9228205
50	1.0000000	0.0791398	0.0106092	0.0084817	0.0177059	0.5385840	0.9993780	0.5020824	0.0424028	0.7906622	0.8248202	0.6182039	0.0791567	0.3357899	0.7154506	0.2194909
100	1.0000000	0.0791398	0.0106092	0.0084817	0.0177004	0.5385961	0.9993785	0.5020788	0.0424003	0.7906626	0.8248174	0.6182013	0.0791490	0.3466440	0.8034911	0.0884487
150	1.0000000	0.0791398	0.0106092	0.0084817	0.0176972	0.5386033	0.9993788	0.5020766	0.0423988	0.7906628	0.8248158	0.6181998	0.0791445	0.3641652	0.8493907	0.0636615
200	1.0000000	0.0791398	0.0106092	0.0084817	0.0176952	0.5386075	0.9993790	0.5020752	0.0423979	0.7906630	0.8248148	0.6181989	0.0791418	0.3776505	0.8631935	0.0585314
250	1.0000000	0.0791398	0.0106092	0.0084817	0.0176940	0.5386101	0.9993791	0.5020744	0.0423974	0.7906631	0.8248143	0.6181983	0.0791402	0.3850510	0.8667021	0.0571814
300	1.0000000	0.0791398	0.0106092	0.0084817	0.0176933	0.5386116	0.9993792	0.5020739	0.0423971	0.7906631	0.8248139	0.6181980	0.0791392	0.3884672	0.8676209	0.0567045
350	1.0000000	0.0791398	0.0106092	0.0084817	0.0176929	0.5386125	0.9993793	0.5020736	0.0423969	0.7906632	0.8248137	0.6181978	0.0791386	0.3898952	0.8678946	0.0565071
400	1.0000000	0.0791398	0.0106092	0.0084817	0.0176926	0.5386130	0.9993793	0.5020734	0.0423968	0.7906632	0.8248136	0.6181977	0.0791383	0.3904572	0.8679887	0.0564232
450	1.0000000	0.0791398	0.0106092	0.0084817	0.0176925	0.5386134	0.9993793	0.5020733	0.0423967	0.7906632	0.8248135	0.6181976	0.0791381	0.3906705	0.8680246	0.0563885
500	1.0000000	0.0791398	0.0106092	0.0084817	0.0176924	0.5386136	0.9993793	0.5020733	0.0423967	0.7906632	0.8248135	0.6181975	0.0791380	0.3907499	0.8680392	0.0563746
550	1.0000000	0.0791398	0.0106092	0.0084817	0.0176923	0.5386137	0.9993793	0.5020732	0.0423967	0.7906632	0.8248134	0.6181975	0.0791379	0.3906467	0.8546250	0.7475125
600	1.0000000	0.0791398	0.0106092	0.0084817	0.0176923	0.5386138	0.9993793	0.5020732	0.0423966	0.7906632	0.8248134	0.6181975	0.0791378	0.3875956	0.7885225	0.8763268
650	1.0000000	0.0791398	0.0106092	0.0084817	0.0176923	0.5386138	0.9993793	0.5020732	0.0423966	0.7906632	0.8248134	0.6181975	0.0791378	0.3777730	0.7296119	0.9013942
700	1.0000000	0.0791398	0.0106092	0.0084817	0.0176923	0.5386138	0.9993793	0.5020732	0.0423966	0.7906632	0.8248134	0.6181975	0.0791378	0.3644037	0.6995931	0.9085560
750	1.0000000	0.0791398	0.0106092	0.0084817	0.0176923	0.5386138	0.9993793	0.5020732	0.0423966	0.7906632	0.8248134	0.6181975	0.0791378	0.3527330	0.6862678	0.9130124
800	1.0000000	0.0791398	0.0106092	0.0084817	0.0176923	0.5386138	0.9993793	0.5020732	0.0423966	0.7906632	0.8248134	0.6181975	0.0791378	0.3448281	0.6802684	0.9165600
850	1.0000000	0.0791398	0.0106092	0.0084817	0.0176923	0.5386138	0.9993793	0.5020732	0.0423966	0.7906632	0.8248134	0.6181975	0.0791378	0.3401927	0.6773524	0.9191035
900	1.0000000	0.0791398	0.0106092	0.0084817	0.0176923	0.5386139	0.9993793	0.5020732	0.0423966	0.7906632	0.8248134	0.6181975	0.0791378	0.3376666	0.6758149	0.9207109
950	1.0000000	0.0791398	0.0106092	0.0084817	0.0176923	0.5386139	0.9993793	0.5020732	0.0423966	0.7906632	0.8248134	0.6181975	0.0791378	0.3363258	0.6749624	0.9216414
1000	1.0000000	0.0791398	0.0106092	0.0084817	0.0176923	0.5386139	0.9993793	0.5020732	0.0423966	0.7906632	0.8248134	0.6181975	0.0791378	0.3356129	0.6744817	0.9221542

0	1.0000000	0.0791398	0.0106092	0.0084817	0.0177152	0.5385636	0.9993771	0.5020880	0.0424069	0.7906615	0.8248248	0.6182082	0.0791696	0.3345951	0.6737128	0.9228205
50	0.1876460	0.1763912	0.6933164	0.1941269	0.0181383	0.5397946	0.9991410	0.5018287	0.0423970	0.7385888	0.8150794	0.6347235	0.0792192	0.1279808	0.6715777	0.9376451
100	0.0980200	0.4865120	0.8806032	0.2658820	0.0379050	0.5596935	0.9981961	0.5005557	0.0423235	0.6058248	0.7315818	0.6392207	0.0798578	0.1648824	0.6564864	0.9604214
150	0.0881316	0.7214884	0.9416341	0.2945275	0.1781403	0.6491795	0.9935777	0.4861890	0.0420192	0.5169239	0.5321511	0.6142924	0.0939305	0.2773428	0.6160147	0.9449545
200	0.0870407	0.8434474	0.9633398	0.3076646	0.3113817	0.7215728	0.9785181	0.4409219	0.0418998	0.4794943	0.3519728	0.4445855	0.1559243	0.3289012	0.5529379	0.8949655
250	0.0869203	0.8971778	0.9714046	0.3150263	0.3762080	0.7278036	0.9629969	0.3902340	0.0431505	0.4659322	0.2481633	0.2653799	0.2397514	0.3280373	0.4852992	0.8374939
300	0.0869070	0.9192099	0.9746309	0.3197117	0.4047707	0.7125063	0.9523246	0.3545250	0.0466861	0.4612668	0.1914537	0.1756592	0.3054216	0.3002343	0.4323736	0.7700624
350	0.0869056	0.9279250	0.9760738	0.3226983	0.4176809	0.6982024	0.9450717	0.3343248	0.0521554	0.4596958	0.1581242	0.1395373	0.3458385	0.2650842	0.4017128	0.7007035
400	0.0869054	0.9313056	0.9767975	0.3244829	0.4243623	0.6889265	0.9397919	0.3242733	0.0580672	0.4591728	0.1391057	0.1268485	0.3680706	0.2359241	0.3887678	0.6475023
450	0.0869054	0.9326058	0.9771881	0.3254735	0.4286327	0.6835003	0.9360029	0.3196482	0.0631033	0.4589999	0.1293736	0.1235021	0.3798486	0.2173052	0.3854631	0.6138764
500	0.0869054	0.9331067	0.9774037	0.3259899	0.4318090	0.6803057	0.9334887	0.3175625	0.0667773	0.4589424	0.1249704	0.1235623	0.3862630	0.2076286	0.3859115	0.5940755
550	0.8992593	0.8199490	0.6498800	0.2707175	0.2775382	0.4825185	0.9415265	0.3332137	0.1077907	0.5081059	0.2504956	0.4182252	0.3718463	0.3794052	0.4745838	0.5631767
600	0.9888854	0.6121321	0.4564845	0.4072136	0.1398494	0.3936337	0.9655433	0.3972393	0.1247025	0.6396581	0.5287748	0.5694921	0.2806316	0.2876426	0.5165160	0.5807085
650	0.9987737	0.4736700	0.4008039	0.3785481	0.0879685	0.4130988	0.9821182	0.4546935	0.1098542	0.7243096	0.6997389	0.6192777	0.1995518	0.2613197	0.5509215	0.6683410
700	0.9998647	0.3919938	0.3599410	0.2553133	0.0655456	0.4511461	0.9907175	0.4877511	0.0861999	0.7618582	0.7783857	0.6333291	0.1504192	0.2679118	0.5832294	0.7715058
750	0.9999851	0.3377921	0.2835801	0.1487412	0.0517062	0.4806072	0.9948338	0.5012349	0.0675822	0.7775130	0.8110311	0.6338406	0.1226787	0.2828770	0.6077544	0.8473723
800	0.9999984	0.2770474	0.1713347	0.0828692	0.0410984	0.4999357	0.9968216	0.5047180	0.0561888	0.7844765	0.8232864	0.6301202	0.1068217	0.2967920	0.6251202	0.8891602
850	0.9999998	0.1969375	0.0804205	0.0449655	0.0330128	0.5126924	0.9978567	0.5046943	0.0499334	0.7877262	0.8270268	0.6261158	0.0971246	0.3074145	0.6378562	0.9087292
900	1.0000000	0.1316533	0.0351927	0.0245086	0.0272951	0.5214428	0.9984491	0.5039869	0.0466108	0.7892520	0.8275163	0.6230798	0.0907870	0.3150912	0.6476004	0.9172755
950	1.0000000	0.0989592	0.0183107	0.0150202	0.0235298	0.5274984	0.9988100	0.5034031	0.0448255	0.7899681	0.8269931	0.6210926	0.0865472	0.3206427	0.6551444	0.9209492
1000	1.0000000	0.0861535	0.0128985	0.0110742	0.0211764	0.5315999	0.9990341	0.5030187	0.0438331	0.7903084	0.8263250	0.6198858	0.0837487	0.3247153	0.6608871	0.9225122

0	1.0000000	0.0791398	0.0106092	0.0084817	0.0177152	0.5385636	0.9993771	0.5020880	0.0424069	0.7906615	0.8248248	0.6182082	0.0791696	0.3345951	0.6737128	0.9228205
50	1.0000000	0.1067674	0.4117699	0.0084828	0.0383058	0.5376224	0.9993365	0.5016312	0.3841279	0.8935146	0.8249251	0.6352853	0.0797253	0.3346583	0.6737469	0.9227920
100	1.0000000	0.2335705	0.5156563	0.0085777	0.0961250	0.5254922	0.9987402	0.4968835	0.4886554	0.8888938	0.8173185	0.6813503	0.0874352	0.3346472	0.6723691	0.9224546
150	1.0000000	0.3264619	0.5425604	0.0101881	0.1494310	0.4968401	0.9971550	0.4894657	0.5208105	0.8560586	0.7815164	0.7201310	0.1062926	0.3340530	0.6644218	0.9203720
200	1.0000000	0.3707292	0.5495417	0.0172702	0.1845441	0.4635854	0.9952434	0.4855183	0.5311332	0.8347334	0.7349054	0.7430374	0.1274139	0.3315987	0.6479441	0.9149025
250	1.0000000	0.3893778	0.5514358	0.0296967	0.2045767	0.4363495	0.9936956	0.4864961	0.5350471	0.8263062	0.6996086	0.7547351	0.1436715	0.3264635	0.6285334	0.9062081
300	1.0000000	0.3968001	0.5522406	0.0423738	0.2151937	0.4178349	0.9926789	0.4906778	0.5370830	0.8248864	0.6786375	0.7603172	0.1541069	0.3193886	0.6121389	0.8964784
350	1.0000000	0.3997050	0.5530957	0.0518383	0.2206263	0.4065416	0.9920907	0.4958859	0.5384403	0.8260936	0.6673836	0.7629280	0.1602012	0.3120402	0.6008392	0.8880861
400	1.0000000	0.4009233	0.5541368	0.0577231	0.2233898	0.4000997	0.9917802	0.5006449	0.5394012	0.8277526	0.6614506	0.7641770	0.1635749	0.3057974	0.5939937	0.8821010
450	1.0000000	0.4015540	0.5551382	0.0610163	0.2248206	0.3965737	0.9916282	0.5043275	0.5400574	0.8290964	0.6582137	0.7648098	0.1653857	0.3012191	0.5901751	0.8783701
500	1.0000000	0.4019690	0.5559164	0.0627722	0.2255857	0.3946857	0.9915586	0.5068851	0.5404809	0.8300071	0.6563533	0.7651537	0.1663432	0.2982065	0.5881483	0.8762457
550	1.0000000	0.3698601	0.1594354	0.0627765	0.2124654	0.3941665	0.9915504	0.5085749	0.2035655	0.6584527	0.7117731	0.7532318	0.1666307	0.2963755	0.5871067	0.8751072
600	1.0000000	0.2472223	0.0564122	0.0510294	0.1673048	0.4001773	0.9918416	0.5100302	0.1006257	0.6888002	0.8020438	0.7156308	0.1638674	0.2953501	0.5869575	0.8748792
650	1.0000000	0.1467890	0.0268502	0.0305814	0.1153855	0.4183078	0.9927411	0.5113144	0.0688268	0.7421103	0.8371793	0.6764250	0.1548431	0.2950489	0.5890812	0.8769634
700	1.0000000	0.1033005	0.0163437	0.0178059	0.0755064	0.4454903	0.9941839	0.5116998	0.0580959	0.7710585	0.8427737	0.6495551	0.1398511	0.2958683	0.5953024	0.8831404
750	1.0000000	0.0874896	0.0125061	0.0121972	0.0504681	0.4738291	0.9957761	0.5109429	0.0532007	0.7829843	0.8391092	0.6346081	0.1225841	0.2983659	0.6060403	0.8931115
800	1.0000000	0.0819969	0.0112151	0.0099410	0.0362332	0.4971448	0.9971185	0.5094549	0.0499267	0.7875156	0.8342329	0.6270250	0.1073267	0.3026936	0.6197565	0.9041364
850	1.0000000	0.0801142	0.0108028	0.0090524	0.0284064	0.5134758	0.9980522	0.5077306	0.0474211	0.7892500	0.8305164	0.6232099	0.0962288	0.3083424	0.6338395	0.9132341
900	1.0000000	0.0794717	0.0106725	0.0087045	0.0240524	0.5237862	0.9986254	0.5061049	0.0455896	0.7899599	0.8281564	0.6211872	0.0891366	0.3143834	0.6460655	0.9191420
950	1.0000000	0.0792527	0.0106306	0.0085686	0.0215445	0.5299250	0.9989539	0.5047654	0.0443525	0.7902830	0.8267692	0.6200306	0.0849271	0.3199346	0.6554266	0.9222372
1000	1.0000000	0.0791782	0.0106167	0.0085156	0.0200476	0.5334928	0.9991369	0.5037758	0.0435677	0.7904468	0.8259717	0.6193296	0.0825072	0.3244761	0.6619907	0.9235011
