G0	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15
0.9141901	0.5060455	0.0648782	0.4643018	0.3853754	0.5532857	0.0060133	0.5995264	0.3396234	0.6247961	0.2846892	0.2656115	0.1934774	0.6583905	0.0355040	0.5861718
