G4	G3	G14	G13	G1	G12	G0	G11	G10	G8	G7	G6	G5
0.0000001	0.7987903	0.9999999	0.7276783	1.0000000	0.4673985	0.0000000	0.8781874	0.6694435	0.9011964	0.5545960	0.3439398	0.9785225
0.9998111	0.7987696	0.9999993	0.7452673	0.9999993	0.0000004	0.0000008	0.8911243	0.6699422	0.9999980	0.9947278	0.2566278	0.3202336
0.9998634	0.7987389	0.9999914	0.7450535	0.9999980	0.2362903	0.0000023	0.3846642	0.0513648	0.0000001	0.9947208	0.2565579	0.3202386
0.0000052	0.0447528	0.1041754	0.6542432	0.1149259	0.9054443	1.0000000	0.2051961	0.6264975	0.2563833	0.0000000	0.5162524	0.2602327
0.0000052	0.0447528	0.1041754	0.6542432	0.1149259	0.9054443	1.0000000	0.2051961	0.6264975	0.2563833	0.3809852	0.0000001	0.2939073
0.0000052	0.0447528	0.1041754	0.6542432	0.1149259	0.9054443	1.0000000	0.2051961	0.6264975	0.2563833	0.3828181	0.6529236	0.0000005
0.0850844	0.0447528	0.0000001	0.9999992	0.1149259	0.0000029	1.0000000	0.3255634	0.9518658	0.5644689	0.4314953	0.6818992	0.2077229
0.9998674	0.7987696	0.0000000	0.9997308	0.9999993	0.2362812	0.0000008	0.8896872	0.6699010	0.9890069	0.9947284	0.2565600	0.3202426
0.9998674	0.0308658	0.9999968	0.7450182	0.0000000	0.2362812	0.0000008	0.8896872	0.6699010	0.9890069	0.9947284	0.2565600	0.3202426
0.9998674	0.7987696	0.9999968	0.7450182	0.9999993	0.2362812	0.0000008	0.0000001	0.6697752	0.9890069	0.9947284	0.2565600	0.3202426
0.9998674	0.7987696	0.9999968	0.7450182	0.9999993	0.2362812	0.0000008	0.8896872	0.6699010	0.9890069	0.0000000	0.0495589	0.3240815
0.9998674	0.7987696	0.9999968	0.7450182	0.9999993	0.2362812	0.0000008	0.8896872	0.6699010	0.9890069	0.9944013	0.0000000	0.3240964
0.9998674	0.7987696	0.9999968	0.7450182	0.9999993	0.2362812	0.0000008	0.8896872	0.6699010	0.9890069	0.9999939	0.2567883	0.0000002
