"Time"	G0	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15
750	0.9238594	0.5455703	0.0721125	0.6394790	0.5481313	0.6854783	0.0058905	0.8294472	0.4756859	0.5878628	0.3038409	0.3287695	0.2457049	0.7606278	0.0368101	0.7419333
800	0.9932765	0.5196949	0.0765513	0.6671507	0.5331155	0.7309640	0.0151571	0.7970202	0.4813730	0.6002918	0.3399420	0.3833854	0.2531391	0.7936290	0.0608857	0.6722408
850	0.9815764	0.5173426	0.0609309	0.6641121	0.5306214	0.7042297	0.0256601	0.7235916	0.4691104	0.5947572	0.2833445	0.2929128	0.3054800	0.8119046	0.0235218	0.7335756
900	1.0315162	0.5966327	0.0549407	0.6252231	0.4669851	0.7203238	0.0126518	0.6867015	0.4368047	0.5680824	0.2454377	0.3219671	0.2821180	0.7887810	0.0462404	0.6730945
950	0.9342350	0.5981910	0.0724357	0.5845024	0.4518617	0.7220321	0.0151802	0.7334614	0.5086103	0.5585853	0.2486460	0.3791455	0.2488843	0.8502766	0.0294150	0.7360214
1000	1.0022882	0.5801326	0.0603043	0.6394236	0.5722868	0.6011591	0.0019637	0.7414317	0.5244364	0.5697672	0.3077257	0.4003509	0.2687984	0.7607942	0.0536231	0.7232122

0	1.1065283	0.6800728	0.0676586	0.6544446	0.5187240	0.7041243	0.0105147	0.7551853	0.5379660	0.6999586	0.3023378	0.3219205	0.2709590	0.7671139	0.0378501	0.6663179
50	0.9232243	0.6286380	0.0399323	0.6625442	0.4931608	0.6335414	0.0087374	0.7454360	0.4510054	0.7277346	0.2862926	0.2926355	0.2378602	0.4139357	0.0225686	0.7081349
100	0.5975999	0.5415590	0.0451392	0.5832739	0.4123444	0.6527944	0.0076951	0.7671878	0.4580878	0.8613018	0.2461919	0.3523544	0.2828975	0.1717494	0.0350730	0.7594546
150	0.4382750	0.4901591	0.0738133	0.4818123	0.3208323	0.6184818	0.0063530	0.6931749	0.5647952	0.9322921	0.3234881	0.5667495	0.2819221	0.0932913	0.0344818	0.8074515
200	0.3999706	0.3409940	0.1679144	0.5276875	0.3581196	0.5924536	0.0033223	0.5904387	0.8412342	0.9557088	0.4384667	0.7726861	0.3016689	0.1000624	0.0388029	0.8409520
250	0.3632043	0.2505389	0.1892580	0.5931866	0.3151733	0.6725375	0.0015710	0.5720724	0.9056674	0.8698736	0.4581134	0.8678751	0.3015703	0.0769555	0.0818423	0.8838279
300	0.3669307	0.1944041	0.2170877	0.6093361	0.3473749	0.5734678	0.0037065	0.4321721	0.9426377	0.9858961	0.3456677	0.8961427	0.3526105	0.0455202	0.0889903	0.8099129
350	0.3974286	0.1776460	0.2428216	0.5528362	0.3090356	0.5263971	0.0037081	0.3463273	0.9249328	0.9669562	0.4168001	1.0040576	0.3592933	0.0371394	0.0854047	0.8241026
400	0.3868803	0.1848094	0.2764664	0.5432936	0.3256294	0.5070532	0.0016754	0.3799136	0.8516458	1.0317512	0.4873157	1.0511285	0.3428652	0.0379507	0.1113080	0.8536353
450	0.3649068	0.1627553	0.2186548	0.5432322	0.3157180	0.4933530	0.0022270	0.4145262	0.8305610	1.1327886	0.4508716	1.0179956	0.3563806	0.0254583	0.1057932	0.9364937
500	0.3699476	0.1194178	0.2321342	0.5512587	0.3112837	0.4874713	0.0038338	0.4201761	0.9145974	1.0543720	0.4144786	0.9762233	0.3398388	0.0331937	0.0823166	0.8885819
550	0.5945469	0.1340637	0.2534343	0.5213705	0.3345981	0.5124959	0.0020096	0.5039268	0.9489326	0.8690047	0.4527628	0.8821146	0.3243077	0.3903435	0.0674783	0.7915054
600	0.8531031	0.2445840	0.1521534	0.6167147	0.3671464	0.6156590	0.0013342	0.5842151	0.7590064	0.7574047	0.3770907	0.8189091	0.2651967	0.6535174	0.0474681	0.8492925
650	0.9179350	0.4111113	0.1104473	0.6358237	0.4200667	0.6489982	0.0026204	0.7115259	0.6521693	0.6935277	0.3420229	0.6517718	0.2496768	0.6648931	0.0136614	0.8132021
700	0.8974515	0.5040387	0.0807319	0.7148880	0.4673814	0.6157374	0.0039105	0.7618454	0.5561636	0.6219383	0.3292149	0.5994566	0.2216355	0.7080482	0.0272291	0.7805540
750	0.9793935	0.5875068	0.0592579	0.6893605	0.4902403	0.7052047	0.0021182	0.8062815	0.5354012	0.6153411	0.2941482	0.5269631	0.2394331	0.6947628	0.0171370	0.7274734
800	1.0123931	0.6016853	0.0658896	0.6778340	0.5598713	0.7238631	0.0279466	0.7512433	0.4416665	0.5500654	0.2616669	0.3937775	0.3247364	0.7571766	0.0149636	0.6986432
850	0.9982911	0.6142175	0.0648871	0.6536566	0.4908432	0.7525806	0.0173439	0.7131432	0.4130724	0.5247903	0.2801528	0.3007360	0.3181482	0.6883427	0.0234554	0.7187931
900	1.0150830	0.5319237	0.0808501	0.6178344	0.4852682	0.7589229	0.0158301	0.8395352	0.3965889	0.5177343	0.2547451	0.2734626	0.2750750	0.6806152	0.0372357	0.7784780
950	1.0985682	0.6516790	0.0765023	0.5888746	0.4753583	0.7036001	0.0204468	0.7855705	0.4174034	0.5874637	0.1748269	0.2413756	0.2322514	0.6916209	0.0172819	0.7719492
1000	0.9185807	0.6548261	0.0729360	0.6108102	0.4666472	0.5566478	0.0189713	0.7865564	0.4012043	0.5590914	0.2044447	0.2599675	0.2575627	0.7215269	0.0292300	0.7623090

0	1.1065283	0.6800728	0.0676586	0.6544446	0.5187240	0.7041243	0.0105147	0.7551853	0.5379660	0.6999586	0.3023378	0.3219205	0.2709590	0.7671139	0.0378501	0.6663179
50	1.0041192	0.7198072	0.0354322	0.4818736	0.5172697	0.7189354	0.0223705	0.6113374	0.4675184	0.6891984	0.3207783	0.3685581	0.2076978	0.7245332	0.0434308	0.8528691
100	0.9878847	0.6855211	0.0181385	0.4719987	0.5316532	0.7517494	0.0083986	0.5941246	0.4655787	0.6127140	0.4220253	0.4115321	0.2536936	0.6863502	0.0200265	0.8898975
150	1.0488463	0.6643074	0.0057384	0.5904920	0.4346272	0.7003127	0.0093096	0.5940519	0.4749348	0.5281392	0.4740185	0.3984633	0.2756723	0.6531613	0.0066711	0.8604531
200	1.0141950	0.6959172	0.0027626	0.5943999	0.4824238	0.7046282	0.0048625	0.7045826	0.5215458	0.5639651	0.4803848	0.4423164	0.2387668	0.6921926	0.0015437	0.7267340
250	0.9274992	0.7173357	0.0015947	0.5865250	0.5411899	0.6907977	0.0044636	0.6971763	0.4670192	0.5417618	0.4415888	0.4630085	0.2527593	0.7473731	0.0000000	0.7045823
300	0.9579976	0.6673903	0.0024173	0.6698665	0.5444571	0.6938641	0.0139703	0.7126225	0.4572923	0.5274932	0.4198265	0.4518283	0.2239663	0.7912126	0.0003436	0.7382624
350	0.9439964	0.7078546	0.0008400	0.4922033	0.4867141	0.6631849	0.0162130	0.7446282	0.4483256	0.5115352	0.4487343	0.4504901	0.2423743	0.7439468	0.0012715	0.8235645
400	1.0125622	0.6959643	0.0066694	0.5473977	0.5531630	0.6343826	0.0018651	0.6816168	0.4157204	0.5028535	0.5272095	0.4168220	0.2716948	0.7006565	0.0011535	0.7746303
450	1.0357263	0.7049555	0.0056262	0.5567035	0.4824872	0.6729901	0.0158718	0.6545590	0.3891018	0.5556693	0.4984690	0.4344569	0.2525556	0.7454945	0.0000000	0.7646663
500	0.9878606	0.6608836	0.0004637	0.6158865	0.4318480	0.6978891	0.0111030	0.5869728	0.3828725	0.6246603	0.5598082	0.4503494	0.2460892	0.7564192	0.0034944	0.7655587
550	0.9600464	0.6217750	0.0300687	0.6056221	0.4218437	0.7929307	0.0039527	0.6386104	0.5016897	0.6102706	0.3666794	0.3749046	0.2101892	0.7174115	0.0074890	0.8410075
600	1.0097300	0.5946191	0.0415106	0.5937782	0.4415496	0.6724266	0.0055544	0.8095674	0.5556338	0.5721918	0.2666688	0.3363300	0.2247246	0.7928292	0.0108036	0.7831351
650	1.0425004	0.6117727	0.0508110	0.6043889	0.4438614	0.6684941	0.0053892	0.8307454	0.4965133	0.5654409	0.2261072	0.3803739	0.2435436	0.8427610	0.0421892	0.6806001
700	1.0040695	0.5999810	0.0684333	0.6050362	0.5340023	0.6892422	0.0040826	0.7805035	0.4242652	0.4910169	0.2322062	0.2794604	0.3066301	0.7509930	0.0190747	0.6818936
750	0.9224378	0.6013464	0.0905955	0.6280047	0.5284829	0.6848122	0.0084892	0.8313111	0.4645042	0.5680297	0.2556098	0.2668974	0.2605927	0.7781298	0.0261936	0.7138157
800	0.9302106	0.6070249	0.0613469	0.6448889	0.5160661	0.6656761	0.0314585	0.8607957	0.4851467	0.5674823	0.2724600	0.3266247	0.2641281	0.8633313	0.0498469	0.6859851
850	0.9805251	0.6090141	0.0741082	0.6051037	0.5358894	0.7260993	0.0240158	0.7974463	0.3858567	0.6431465	0.3170742	0.3102450	0.2764510	0.7089221	0.0276683	0.7061266
900	1.0860380	0.5948050	0.0657075	0.5829319	0.4673598	0.6803336	0.0106720	0.7875327	0.4965220	0.5455313	0.2809082	0.2857394	0.2534262	0.7057748	0.0447259	0.6456515
950	1.0282353	0.6022057	0.0583084	0.6590219	0.4926610	0.6818557	0.0119426	0.7198979	0.4477561	0.5409097	0.2659316	0.2331645	0.2354923	0.6987326	0.0464756	0.7441391
1000	1.0851677	0.6159530	0.0766965	0.6776803	0.5315079	0.6082397	0.0107268	0.7473152	0.4451385	0.5385430	0.2389996	0.2277476	0.2437744	0.7227027	0.0327734	0.8420111

0	1.1065283	0.6800728	0.0676586	0.6544446	0.5187240	0.7041243	0.0105147	0.7551853	0.5379660	0.6999586	0.3023378	0.3219205	0.2709590	0.7671139	0.0378501	0.6663179
50	0.8561007	0.6493516	0.0557339	0.6163025	0.5100306	0.6738534	0.0105873	0.7286933	0.4546904	0.6438968	0.2574680	0.2194766	0.2726866	0.7498861	0.0175611	0.6553040
100	0.6354868	0.5045194	0.0803246	0.6367636	0.4466172	0.6712829	0.0018647	0.6782861	0.4905190	0.8757710	0.2543052	0.2776468	0.2537788	0.7548857	0.0095074	0.6797379
150	0.4660644	0.4085881	0.1041816	0.7202455	0.4475502	0.6081206	0.0115842	0.6307753	0.6000872	0.8646053	0.4248150	0.5068979	0.2935878	0.8596879	0.0057766	0.7035076
200	0.4031262	0.3036466	0.1144876	0.6255574	0.3783208	0.6082468	0.0198624	0.6505536	0.6989984	0.9008574	0.4147776	0.6962896	0.3186990	0.8778725	0.0040066	0.6464478
250	0.3492691	0.2184690	0.1686145	0.6158498	0.3124515	0.5996361	0.0012901	0.5488838	0.7839352	0.9349405	0.4074307	0.8675916	0.3913395	0.8662042	0.0113934	0.6961339
300	0.3723275	0.1693862	0.1999149	0.5220738	0.3125772	0.5050624	0.0058686	0.5227973	0.7916837	0.9319797	0.4784241	0.8739019	0.4018120	0.9800417	0.0047042	0.7108444
350	0.3464752	0.1463849	0.2549009	0.5945672	0.3384586	0.4880573	0.0022750	0.5331903	0.8903312	0.9720629	0.4559625	0.8841446	0.4059228	0.8629435	0.0142325	0.7824984
400	0.3552444	0.1465371	0.2197937	0.5841096	0.3755294	0.4778948	0.0037374	0.5615493	0.8045253	0.9383670	0.4462359	0.8355280	0.4134725	0.9374779	0.0091275	0.6618944
450	0.3278512	0.1353989	0.2542636	0.5985196	0.3955399	0.5320231	0.0009142	0.5179495	0.8531482	0.9444103	0.3955840	0.8750207	0.4487856	0.8799543	0.0036415	0.7084527
500	0.3721060	0.1401984	0.2311572	0.6004791	0.3355141	0.5103166	0.0019555	0.4643933	0.8541538	0.9226546	0.5363034	0.9307575	0.4878947	0.9078806	0.0038126	0.6457128
550	0.6051404	0.1254848	0.1652096	0.6187430	0.3022759	0.5732147	0.0002690	0.5292284	0.7822276	0.8297332	0.4229935	0.8678510	0.4127176	0.9300034	0.0229438	0.6501769
600	0.8739957	0.2297921	0.1157549	0.6020491	0.4070514	0.6344978	0.0007818	0.6350818	0.6951926	0.7420931	0.3684362	0.9084346	0.3018380	0.7821791	0.0554727	0.6103143
650	0.9912227	0.3747966	0.0891963	0.7107476	0.3844244	0.6500951	0.0013750	0.6689034	0.6195418	0.7204367	0.3873754	0.6463819	0.2458152	0.7361160	0.0979081	0.6599158
700	1.0315644	0.4965190	0.0702052	0.7683884	0.4425957	0.6878108	0.0008442	0.7263905	0.5379517	0.6447681	0.3383436	0.4466730	0.2778515	0.6836744	0.0528968	0.7217470
750	0.9975123	0.5946043	0.0323615	0.7221336	0.4830690	0.7202166	0.0105298	0.7479546	0.4683918	0.5498041	0.2907871	0.3514533	0.2705064	0.6744671	0.0426316	0.8047803
800	0.9768627	0.5955914	0.0316282	0.6686001	0.5002067	0.6874109	0.0023897	0.7856596	0.4193127	0.5816545	0.3121548	0.3357714	0.2575169	0.7479302	0.0532792	0.7409178
850	1.0362059	0.6197492	0.0547517	0.6503335	0.4784893	0.6411233	0.0165931	0.7423461	0.4053590	0.5133074	0.2658805	0.3491238	0.2981282	0.7817828	0.0419591	0.7139497
900	1.0180102	0.5872820	0.0636510	0.5723365	0.4881696	0.6671517	0.0143891	0.8952295	0.4538146	0.5138559	0.2764709	0.2741859	0.2625497	0.7740501	0.0582319	0.7021056
950	0.9693567	0.6339566	0.0738246	0.5430958	0.4319850	0.5813312	0.0060313	0.7394374	0.4803950	0.5736070	0.2434613	0.2496189	0.2889930	0.7131353	0.0370258	0.6931300
1000	0.9753624	0.6818657	0.0862991	0.5474530	0.4908763	0.6521996	0.0100702	0.7847687	0.4642971	0.5408931	0.2279321	0.2771884	0.2503990	0.7944064	0.0359357	0.8017665
