"Time"	G4	G3	G2	G1	G12	G0	G11	G10	G9	G8	G7	G6	G5
150	0.3026528	0.1336289	0.2025376	0.8467346	0.3527437	0.6131096	0.6767605	0.0046083	0.0006236	0.6500690	0.1248482	0.4989382	0.9395005
200	0.2280732	0.1564192	0.2002366	0.8375973	0.3776600	0.6491900	0.6831621	0.0026501	0.0027586	0.6553287	0.0957008	0.4653467	1.0490943
250	0.2317221	0.1466949	0.1981628	0.8737157	0.4078249	0.6539735	0.6785946	0.0031502	0.0006016	0.6290872	0.0732938	0.3229490	1.0999581
300	0.2461693	0.1574128	0.2150765	0.8689822	0.2852493	0.5642679	0.7612627	0.0010129	0.0010617	0.6755736	0.0699082	0.3010629	1.0079377
350	0.2730110	0.1492724	0.2315099	0.8246180	0.3090799	0.5837121	0.7940792	0.0002277	0.0008881	0.7266216	0.0760187	0.2912766	1.0496053
400	0.2791498	0.1909662	0.2429005	0.8854781	0.2552641	0.5345411	0.8219357	0.0014983	0.0065745	0.7774609	0.0663539	0.2806822	0.9571205
450	0.2399161	0.2086821	0.2412574	0.8817550	0.2671476	0.5518607	0.8842669	0.0000000	0.0033027	0.7234967	0.0892214	0.2862775	0.9996545
500	0.1988037	0.1951386	0.1918374	0.8334508	0.2878798	0.6428794	0.7611615	0.0011877	0.0022046	0.7701642	0.0937013	0.3666794	0.9720701
550	0.1645807	0.2145709	0.1763305	0.8408208	0.3566995	0.9536989	0.6893912	0.0329170	0.0006874	0.6824982	0.0743737	0.2729522	1.0342799
600	0.1754166	0.2145843	0.1722817	0.8699157	0.3929181	0.9486468	0.5935393	0.0455675	0.0015704	0.5963440	0.0730833	0.2352054	1.0090910
650	0.2272829	0.2388102	0.1816243	0.8907761	0.3649242	1.0374107	0.5246689	0.0884993	0.0002577	0.4909465	0.0833239	0.2397542	1.0872646
700	0.2178260	0.1585131	0.1565651	0.9000158	0.4397537	0.9761900	0.5560501	0.0815165	0.0001037	0.4760734	0.1076935	0.2422091	0.8464547
750	0.2260067	0.1553609	0.1679097	0.8717749	0.5564475	0.9364655	0.5925708	0.0841121	0.0011350	0.4961565	0.1887697	0.3438194	0.9507234
